CSV Report,2024-02-15_RNA_melting_MgCl2_only_HEPES.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00,400.00
Averaging Time (s),.1
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),90.0
Return (°C),21.0

Derivative
Lower limit (°C),-5
Upper limit (°C),110

Number of stages,4
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,Yes,1.0,1.0,21.0,2.00
Stage 2,Yes,1.0,1.0,90.0,2.00
Stage 3,Yes,1.0,1.0,21.0,2.00
Stage 4,Yes,1.0,1.0,90.0,0.00

SAMPLES
Name,100 mM MgCl2_260.00nm_90.0-21.0C,,100 mM MgCl2_260.00nm_21.0-90.0C,,100 mM MgCl2_260.00nm_90.0-21.0C_R1,,100 mM MgCl2_260.00nm_21.0-90.0C_R1,,50 mM MgCl2_260.00nm_90.0-21.0C,,50 mM MgCl2_260.00nm_21.0-90.0C,,50 mM MgCl2_260.00nm_90.0-21.0C_R1,,50 mM MgCl2_260.00nm_21.0-90.0C_R1,,25 mM MgCl2_260.00nm_90.0-21.0C,,25 mM MgCl2_260.00nm_21.0-90.0C,,25 mM MgCl2_260.00nm_90.0-21.0C_R1,,25 mM MgCl2_260.00nm_21.0-90.0C_R1,,10 mM MgCl2_260.00nm_90.0-21.0C,,10 mM MgCl2_260.00nm_21.0-90.0C,,10 mM MgCl2_260.00nm_90.0-21.0C_R1,,10 mM MgCl2_260.00nm_21.0-90.0C_R1,,100 mM MgCl2_400.00nm_90.0-21.0C,,100 mM MgCl2_400.00nm_21.0-90.0C,,100 mM MgCl2_400.00nm_90.0-21.0C_R1,,100 mM MgCl2_400.00nm_21.0-90.0C_R1,,50 mM MgCl2_400.00nm_90.0-21.0C,,50 mM MgCl2_400.00nm_21.0-90.0C,,50 mM MgCl2_400.00nm_90.0-21.0C_R1,,50 mM MgCl2_400.00nm_21.0-90.0C_R1,,25 mM MgCl2_400.00nm_90.0-21.0C,,25 mM MgCl2_400.00nm_21.0-90.0C,,25 mM MgCl2_400.00nm_90.0-21.0C_R1,,25 mM MgCl2_400.00nm_21.0-90.0C_R1,,10 mM MgCl2_400.00nm_90.0-21.0C,,10 mM MgCl2_400.00nm_21.0-90.0C,,10 mM MgCl2_400.00nm_90.0-21.0C_R1,,10 mM MgCl2_400.00nm_21.0-90.0C_R1,
,76,0.318227927463385,35,0.284601961868379,76,0.340041841810448,35,0.30813260612425,76,0.29850257263294,35,0.264296802906914,76,0.323829002474485,35,0.288993412161134,76,0.311223548000487,35,0.274277035735281,76,0.324285889599687,35,0.28933356462063,76,0.332948129715047,35,0.295276904451481,76,0.35060573808388,35,0.315003808368944,76,0.0303485594813312,35,0.0238168105100243,76,0.0238568114930354,35,0.0236902607128027,76,0.0102227709386338,35,0.00597411921816855,76,0.00603647464303543,35,0.00589841431470439,76,0.005927132087098,35,0.00597048289248708,76,0.00605121015498539,35,0.00593793517090102,76,0.0250911317808972,35,0.0249980471664274,76,0.0249411190497511,35,0.0250393656290899
,75,0.317524635148642,36,0.285241420982025,75,0.339466481840357,36,0.309061275219208,75,0.297634045837985,36,0.265005891482131,75,0.323065431275168,36,0.289859503981866,75,0.310122328777202,36,0.274857772613913,75,0.32331053119269,36,0.290121573603153,75,0.331563389671068,36,0.295794459672521,75,0.350936263212531,36,0.315730895294331,75,0.0297323313141803,36,0.0238462809481345,75,0.0238465443628814,36,0.023726630625781,75,0.00936385241242504,36,0.00596284433250048,75,0.00604146382771988,36,0.0059062526081521,75,0.00589535602593703,36,0.00598823578785408,75,0.0060199474684447,36,0.00592965154207789,75,0.025086797639875,36,0.0250012318881058,75,0.0249474025874915,36,0.0250317285144594
,74,0.316677565789708,37,0.286021700595014,74,0.338766017425266,37,0.309622683460985,74,0.29676708320567,37,0.265625965250421,74,0.322254418834257,37,0.290697142152683,74,0.309062370587495,37,0.275513206466673,74,0.322286011130934,37,0.290881730121897,74,0.330205659696465,37,0.296351951144896,74,0.347452744182456,37,0.316456064280613,74,0.0290606297371827,37,0.0238569030407291,74,0.0238870845889592,37,0.0236540369414702,74,0.00850232189693129,37,0.0059554943978688,74,0.00604173581549953,37,0.00590934364279543,74,0.00586930434371567,37,0.00598922246943598,74,0.00599969378346344,37,0.00594100732540463,74,0.0250691687811539,37,0.0250085672468524,74,0.0249480669324347,37,0.0250614984864656
,73,0.315924736337353,38,0.286736668655644,73,0.338306951510217,38,0.310593530415322,73,0.295841610816178,38,0.266340342019871,73,0.321493851151808,38,0.291578980671995,73,0.30795997862387,38,0.276236826361808,73,0.321346417832878,38,0.291684556878796,73,0.328870671765069,38,0.296907893098068,73,0.346251548288389,38,0.317230776199886,73,0.0283738515024766,38,0.0238257100129569,73,0.0239332451608411,38,0.0237197579211125,73,0.00770820864939238,38,0.00594323215260554,73,0.00604213304065955,38,0.00589491948790016,73,0.0058915239943851,38,0.00604590800194469,73,0.00604649415437926,38,0.00595752364993856,73,0.0250792428657383,38,0.0249825577113665,73,0.0249490323632637,38,0.025073206644615
,72,0.315235220535475,39,0.287438841139795,72,0.337634290772596,39,0.311359438907876,72,0.294898655817076,39,0.267040607110616,72,0.320688689173161,39,0.29245948667476,72,0.306893259428247,39,0.276932827181176,72,0.320500423177014,39,0.292514792508165,72,0.327589628314004,39,0.297541643974369,72,0.345283652061896,39,0.3179672055938,72,0.0277312273259771,39,0.0238059097531359,72,0.0239127552095478,39,0.0236540808764615,72,0.0070303412835976,39,0.00592738383272391,72,0.00602623035261985,39,0.00589464365982943,72,0.00587888304011147,39,0.00606649334475407,72,0.00606458602718289,39,0.00591985901034449,72,0.0250728068309456,39,0.024987070302488,72,0.0249595861412528,39,0.0250583409522717
,71,0.314407680415283,40,0.288303906213548,71,0.336735822758721,40,0.312288398934863,71,0.294039476942812,40,0.267794312183964,71,0.319903748113121,40,0.293372298976606,71,0.305876190841132,40,0.277551420333962,71,0.319606105752049,40,0.293343378648263,71,0.326475271552924,40,0.298197075904751,71,0.344334512028978,40,0.318780760925419,71,0.0270080300986542,40,0.0238111253712696,71,0.0238470879230962,40,0.0236525714285975,71,0.00655462215919003,40,0.00594731770508484,71,0.00601747030991833,40,0.00590862777071968,71,0.00586791194501031,40,0.00597076617266111,71,0.0060452002692593,40,0.00591784340498453,71,0.0250583187936562,40,0.0249932103914111,71,0.0249480400835243,40,0.0250492468657694
,70,0.313618416301487,41,0.289095674129204,70,0.33606759809733,41,0.313250630603264,70,0.293166392851243,41,0.268534507696556,70,0.319159223357916,41,0.294237170468737,70,0.304881337685356,41,0.278286821147859,70,0.31874369562409,41,0.294178244684262,70,0.325363629064789,41,0.298880450186137,70,0.343195701117485,41,0.319558018236144,70,0.0263754217126958,41,0.0238261574943415,70,0.0238243798208141,41,0.0236909961001966,70,0.00625100658184186,41,0.0059725748491578,70,0.00603654563318489,41,0.00590807097419614,70,0.00589239622338425,41,0.00596272423642723,70,0.00603802499986425,41,0.0059056163312733,70,0.0250529593916233,41,0.0249928356211223,70,0.0249417996037068,41,0.0250504913761407
,69,0.312908055436888,42,0.289916367813662,69,0.335604275056431,42,0.314275158352118,69,0.29234567295196,42,0.269353301331615,69,0.318442961022151,42,0.295139504415484,69,0.303930943369055,42,0.279044993517464,69,0.317989322811019,42,0.295055582089655,69,0.324264379154506,42,0.2995633144183,69,0.342037330002837,42,0.320364251125769,69,0.0257768805292438,42,0.0238056961824285,69,0.0238484168501597,42,0.0237634704470111,69,0.00615905488777737,42,0.00597544775000057,69,0.00603873058635908,42,0.00592511483188827,69,0.00587991119230615,42,0.00595133266616094,69,0.00602557735959236,42,0.00591951406080095,69,0.0250765452630988,42,0.0250039726252962,69,0.0249464841204163,42,0.0250505031994219
,68,0.312183917999357,43,0.290784019435575,68,0.335118826733137,43,0.31518302905485,68,0.291571232673838,43,0.270116423673792,68,0.317709494670533,43,0.296011571511064,68,0.30299384683557,43,0.279838938633714,68,0.317192273177005,43,0.29590496030177,68,0.323233347044902,43,0.300298997772767,68,0.340913384588981,43,0.321218930676733,68,0.0253132786986159,43,0.0237866715131643,68,0.0238706782614172,43,0.0237271700896628,68,0.00612422062311668,43,0.0059748056502903,68,0.00604616985046124,43,0.00594319498585882,68,0.00589546028337758,43,0.00592987709964611,68,0.00600154601680636,43,0.00590686527245029,68,0.0251059497089536,43,0.0249858201078638,68,0.0249515898105009,43,0.025042297229706
,67,0.311401839370745,44,0.291635102339644,67,0.334307726856509,44,0.31603404827631,67,0.290831392762976,44,0.270916103713041,67,0.316990185771698,44,0.296895826653412,67,0.302118181387081,44,0.280641013051051,67,0.31646385955926,44,0.296778863353067,67,0.322281854847259,44,0.301057915392836,67,0.339955708902133,44,0.322032966089995,67,0.0248421496186287,44,0.0238093227887893,67,0.0238336823824304,44,0.0237383645384229,67,0.00608942190288909,44,0.00596442896329254,67,0.00604979552050898,44,0.00592809742177037,67,0.00590441151303412,44,0.00593285536391804,67,0.00603229707158957,44,0.00590139800035967,67,0.0250848569756742,44,0.0249746542336243,67,0.0249387488650437,44,0.0250548244174177
,66,0.31060630476139,45,0.292484630754812,66,0.33378358716558,45,0.316731084070884,66,0.290153596730982,45,0.271739765729861,66,0.316236828525482,45,0.297783557874701,66,0.301317204766764,45,0.28144650552019,66,0.315745057813311,45,0.297634328031247,66,0.32133862757328,45,0.3018084705199,66,0.339108298297088,45,0.32285919809685,66,0.0245587136819622,45,0.0237962903647853,66,0.0238311278143284,45,0.0236874501485467,66,0.00609366236075627,45,0.00596884354413275,66,0.00604003030635252,45,0.00590881089378163,66,0.00592427389576961,45,0.00596211025440285,66,0.00602594308014287,45,0.00593624991005781,66,0.0250825968630128,45,0.0249746259751101,66,0.0249367076282838,45,0.0250780780490554
,65,0.309799100529446,46,0.293434545207034,65,0.333249798587226,46,0.31770007882468,65,0.289443732564504,46,0.272610621298961,65,0.31552393446909,46,0.298656753080367,65,0.300479291623773,46,0.282341168593866,65,0.315006660782546,46,0.298475287193621,65,0.320450159692643,46,0.30257872636923,65,0.338300878480315,46,0.32369434154867,65,0.0243538575610156,46,0.0237966027449186,65,0.0238434204586748,46,0.0237172744975248,65,0.00609997041774843,46,0.00596329198418302,65,0.00603116838530128,46,0.0059090162701146,65,0.00590925210340213,46,0.00595658668788124,65,0.00599352275378877,46,0.00595526369027304,65,0.0250763196204641,46,0.024977615010418,65,0.0249156748513854,46,0.0250764853432757
,64,0.30896843667287,47,0.294503660206984,64,0.33247123753113,47,0.318374956626419,64,0.288729097242076,47,0.273470372007962,64,0.314778029036726,47,0.29957590890161,64,0.299609332625814,47,0.283219126248003,64,0.314247452724691,47,0.299396019702173,64,0.319544308486774,47,0.30342983218367,64,0.337513924159869,47,0.324545580776792,64,0.0242470085252716,47,0.0238159386983209,64,0.023862836231703,47,0.0236373720238977,64,0.00609286537001456,47,0.0059737915587938,64,0.00603580643421354,47,0.00591598932684066,64,0.00592652441364924,47,0.00595127113837875,64,0.00598757677594874,47,0.00590795645222745,64,0.0250874857857724,47,0.024997278487291,64,0.0249226308553131,47,0.0250188531700617
,63,0.308195403899898,48,0.295513788353888,63,0.331694962054769,48,0.31936002222154,63,0.288020518307108,48,0.274306508817113,63,0.314046266468222,48,0.300456534358602,63,0.298811345499041,48,0.284086158854625,63,0.31352447956136,48,0.30026157859415,63,0.318794201266012,48,0.304284486419019,63,0.336737007523086,48,0.325453311857195,63,0.0241814048536075,48,0.0238414824124337,63,0.0238386529428574,48,0.0236814944841628,63,0.00610105120827053,48,0.00599438947380863,63,0.00604526558610152,48,0.00593152862969437,63,0.00596417725088425,48,0.00597280675278377,63,0.00602423953868357,48,0.00588918137449429,63,0.0250889055061343,48,0.0250178233950487,63,0.0249506921725331,48,0.0250159634754255
,62,0.307534610615312,49,0.296438388465444,62,0.33106615126481,49,0.32039357540096,62,0.287302541902288,49,0.275177345581879,62,0.313301831405045,49,0.301301493537486,62,0.298039717003429,49,0.285062631017173,62,0.312819519445968,49,0.301121199549091,62,0.318070039709221,49,0.305180742475734,62,0.335924492036554,49,0.326349554473886,62,0.0241317623086742,49,0.0238477469546979,62,0.0238150210706426,49,0.0237436786639402,62,0.00609175363505263,49,0.0059815724887465,62,0.00602878483062358,49,0.00591750337932614,62,0.00597723775382802,49,0.00596978519595717,62,0.00601032809835642,49,0.0058950436321971,62,0.0250751472453845,49,0.0250172621278143,62,0.02493247209207,49,0.0250250999363451
,61,0.306815712472335,50,0.297375645326807,61,0.33049969364069,50,0.321045971412929,61,0.286570744364067,50,0.276119500448181,61,0.31255835475734,50,0.302150955991148,61,0.29705295597291,50,0.286075984114551,61,0.312051156549693,50,0.301998676091273,61,0.317127855633402,50,0.306131099913363,61,0.335090476066656,50,0.327265845394343,61,0.0240781696137883,50,0.0238351741031184,61,0.0238580315149368,50,0.0237002245703649,61,0.0060887861800087,50,0.00597283588001919,61,0.0060175492419512,50,0.00593936535744158,61,0.0058554243725154,50,0.00596193856021303,61,0.00597936877538718,50,0.00591841489574957,61,0.0250522586645839,50,0.0250205257116511,61,0.0249200403717604,50,0.0250351962198542
,60,0.306108501347739,51,0.298280319232123,60,0.329831661638194,51,0.321576442250169,60,0.285855667091848,51,0.277055067999129,60,0.311827954767673,51,0.303056740066621,60,0.296216863616004,51,0.287077581232793,60,0.311332542039422,51,0.30291621450568,60,0.316246141352559,51,0.30711973488213,60,0.334256146313307,51,0.328220647089867,60,0.0240959790251958,51,0.023836736790499,60,0.0238105022674286,51,0.0236446220854189,60,0.00609514008259519,51,0.00598194799039962,60,0.00601495839182503,51,0.00594670608716182,60,0.00587336019595523,51,0.00597670731654314,60,0.00594891918663671,51,0.00596136981200463,60,0.0250525566731363,51,0.0250085634338478,60,0.024896553879163,51,0.0250229823459834
,59,0.305384692878538,52,0.299173265363529,59,0.3290468787183,52,0.322504750541743,59,0.285098940124653,52,0.277976866737613,59,0.311051544341201,52,0.303911812186803,59,0.29535230138445,52,0.288083671738879,59,0.310560304345506,52,0.303798690691167,59,0.315377458276479,52,0.308084811705559,59,0.333413498269957,52,0.329205369875167,59,0.0240689979219149,52,0.0238430549210983,59,0.0237648260229387,52,0.0236670984327192,59,0.00609178608769934,52,0.00600197565308977,59,0.00599096713898981,52,0.00594590183184293,59,0.00588181439138024,52,0.00596657872472136,59,0.0059612603727915,52,0.0059469279773384,59,0.0250527680058266,52,0.0250092872039455,59,0.0248606307071562,52,0.0249833403704488
,58,0.304670752652511,53,0.300091173329736,58,0.328273233486725,53,0.323487866170384,58,0.284338599167156,53,0.278967313739236,58,0.310298322195777,53,0.304760166723836,58,0.294522516200568,53,0.289187563554523,58,0.309846073190264,53,0.304692394049635,58,0.314534228622929,53,0.30912422414504,58,0.332557004585478,53,0.33025858368382,58,0.024036951826631,53,0.0238461772429458,58,0.0237605517749537,53,0.0236845505561633,58,0.00609686012953497,53,0.00598939660074566,58,0.00598806530847341,53,0.00593432928244491,58,0.00587023532933244,53,0.00597685399620577,58,0.00598227168766935,53,0.00591937230376312,58,0.0250448610341738,53,0.025016677378044,58,0.0248904445552189,53,0.0249856514796618
,57,0.303936041885445,54,0.300914703132749,57,0.327637747091743,54,0.324027894265375,57,0.283510210175404,54,0.27994816630142,57,0.30955047539661,54,0.305602120594713,57,0.293636607809203,54,0.290304279411105,57,0.309078134317395,54,0.305606136346194,57,0.313709891531034,54,0.310122405204081,57,0.331718615452334,54,0.331302551440945,57,0.0240615377047195,54,0.0238679773552486,57,0.0237798655039422,54,0.0236062823160266,57,0.00609603469489646,54,0.00599316965937643,57,0.00600230777453758,54,0.00592072385321613,57,0.00588742556927985,54,0.00600499801136688,57,0.00599159586173278,54,0.00591149919613097,57,0.0250520810549062,54,0.025013748582095,57,0.0249109833157241,54,0.0249836758449733
,56,0.30314994280296,55,0.301747168279843,56,0.326831990488164,55,0.324829195828942,56,0.282709227802206,55,0.280914133974569,56,0.308742507748495,55,0.306475782687559,56,0.292729214426062,55,0.29148775021318,56,0.308252382056068,55,0.306487187960426,56,0.312862736623909,55,0.311161772790371,56,0.330871642445059,55,0.332327195152818,56,0.0240288088296335,55,0.0238344428494155,56,0.0237397292983033,55,0.0236504567559236,56,0.00610628955575528,55,0.00599340567680319,56,0.00600726301286192,55,0.00593679379743967,56,0.00586533061959751,55,0.00598076282108238,56,0.00597597985021931,55,0.00594162361750031,56,0.0250499167299745,55,0.0249879893183028,56,0.0248992134614554,55,0.0249622692955208
,55,0.302305443594917,56,0.302562592130913,55,0.32603224696096,56,0.325522457878339,55,0.281872694087567,56,0.281935592678895,55,0.307954376662127,56,0.307354850887402,55,0.291820627161782,56,0.292719835004894,55,0.307439285229765,56,0.307357401088155,55,0.311907607598956,56,0.312213565680084,55,0.329959308079748,56,0.333448084811878,55,0.0239942147586196,56,0.0238318792091505,55,0.0237438172504462,56,0.0236347395308296,55,0.00609665247571067,56,0.00600058924470112,55,0.0060197973824832,56,0.00595472892055852,55,0.00585068363507032,56,0.00597414703254339,55,0.00598706331127844,56,0.00592981467848812,55,0.025030750853145,56,0.024973049157057,55,0.0249066171128949,56,0.0249364880098817
,54,0.301513492950762,57,0.303400882837744,54,0.325448084946532,57,0.32630769234125,54,0.281013324403361,57,0.282961400530259,54,0.30714322322305,57,0.308198118177113,54,0.290883627639108,57,0.293938679823041,54,0.306617733482451,57,0.308254530910248,54,0.310982256640025,57,0.31323610064198,54,0.329094205899615,57,0.334557665608087,54,0.0240095348678768,57,0.0238552000537871,54,0.0237783476935162,57,0.0236068845666283,54,0.0060963250633466,57,0.00602059590522963,54,0.00602015714075859,57,0.00594477876251362,54,0.0058696857672361,57,0.00598755970372924,54,0.0059643088859156,57,0.00591728167813685,54,0.0250431296891854,57,0.0249870256115703,54,0.024903985225323,57,0.0249423395133066
,53,0.300701812298961,58,0.30421006523627,53,0.32478950876161,58,0.327248802740846,53,0.280174311362109,58,0.284008293488109,53,0.306326772137301,58,0.309045006972317,53,0.289984531310246,58,0.295020913085626,53,0.305795183898736,58,0.309166034801249,53,0.310080843712816,58,0.314247152933985,53,0.328186536528362,58,0.335706128694067,53,0.0240090122211322,58,0.0238940214005153,53,0.023771139284134,58,0.0236432565933974,53,0.00609663064070192,58,0.00601265174161175,53,0.00600947948861201,58,0.00591269206822753,53,0.005868533867032,58,0.00599645095192885,53,0.00596759352657013,58,0.00593805802151999,53,0.0250415359014416,58,0.0250195333825212,53,0.0248800485875674,58,0.0249192818345512
,52,0.299893084660328,59,0.30500239407651,52,0.323944723293935,59,0.328121454240999,52,0.279304135276677,59,0.285038840380198,52,0.305496161865664,59,0.309849353795932,52,0.289071828707068,59,0.296013832784583,52,0.305037473387971,59,0.310031824494475,52,0.309158534446873,59,0.315254634288035,52,0.327276014304595,59,0.336825880874428,52,0.0240180052771804,59,0.0238882503372551,52,0.0237708182134023,59,0.0236413330077249,52,0.00609879279164734,59,0.00600783465305826,52,0.00600998080454022,59,0.0059191944614075,52,0.00588214059964931,59,0.00600169141911665,52,0.00599950620333386,59,0.00594638810896696,52,0.0250356523201434,59,0.0250380779692406,52,0.0248731080323325,59,0.0249131924191584
,51,0.298968485092193,60,0.305962507885973,51,0.323218155796392,60,0.32929400632788,51,0.278419725917784,60,0.28602816816492,51,0.304685299925262,60,0.310719280423894,51,0.288339048387838,60,0.296965961111895,51,0.304259092415015,60,0.310881395014309,51,0.308220217818365,60,0.316232675485446,51,0.326372202827781,60,0.33794233387834,51,0.0240298072876095,60,0.0238725387465761,51,0.0237966381246885,60,0.0236285827156511,51,0.00608476720305628,60,0.00600928411685956,51,0.0059897912673395,60,0.00592867989710149,51,0.00590144817101806,60,0.00599069090372729,51,0.00599069942283953,60,0.00592995712892231,51,0.0250374343690998,60,0.0250102520536858,51,0.0248917460587924,60,0.0248976537054805
,50,0.298112365079321,61,0.307014156429225,50,0.322495124772936,61,0.331011229875656,50,0.27753894736113,61,0.287054478860349,50,0.303823808694799,61,0.31155293980554,50,0.287568158825604,61,0.297872755363847,50,0.303387249392588,61,0.311761393074984,50,0.307291193600282,61,0.317194868611426,50,0.325479572632436,61,0.339065705929926,50,0.0239939184598279,61,0.023852672551592,50,0.0237936660110996,61,0.023803404687302,50,0.00607059567347326,61,0.00600097025564733,50,0.00599488741901538,61,0.00594042533290202,50,0.00586942702859926,61,0.00598025323245803,50,0.00600519163576931,61,0.00592071525669873,50,0.0250178076312231,61,0.0249926214569669,50,0.0248904613310849,61,0.0248951894097098
,49,0.297238341356406,62,0.308031147637711,49,0.321590925465719,62,0.331197810971976,49,0.276664831510327,62,0.288054859425191,49,0.302998047932473,62,0.312368991182081,49,0.286453607899023,62,0.29871608852673,49,0.302554110013144,62,0.312616627589583,49,0.306461133485394,62,0.318165044805046,49,0.32461005235328,62,0.340105934112004,49,0.0239770066027476,62,0.0238237971821038,49,0.0237178704769185,62,0.0238703398650296,49,0.00608844519508799,62,0.00601124573978533,49,0.0060093704611319,62,0.00593261306654185,49,0.0058663056264642,62,0.00597378492853478,49,0.00598342387369839,62,0.00589570512237809,49,0.0250488542251914,62,0.0249720375388986,49,0.0248879071456216,62,0.0248834611922997
,48,0.296406862690414,63,0.308925734401447,48,0.320723847419972,63,0.331419624257179,48,0.275839066170134,63,0.289025582219902,48,0.302183255874346,63,0.313162612535527,48,0.285528055557091,63,0.299539579845173,48,0.301715743304145,63,0.31345645248182,48,0.305555222390238,63,0.319105278288222,48,0.323714871635609,63,0.341093017809576,48,0.0239751512123857,63,0.0238402950404748,48,0.0236933947022814,63,0.0235952236090326,48,0.00608891047851334,63,0.00602243825894183,48,0.00602760065126856,63,0.00592731677863887,48,0.00587211523288003,63,0.00598927713946956,48,0.00599309562611371,63,0.00590198824889421,48,0.0250634589238763,63,0.0250030315734428,48,0.0248890660152421,63,0.0248676906936026
,47,0.295566444591445,64,0.309718235759168,47,0.319958266810411,64,0.33212870406144,47,0.274985148047027,64,0.289975713119657,47,0.301346541687987,64,0.314015246376884,47,0.284590808672537,64,0.300356106064677,47,0.300938170646179,64,0.3143415800196,47,0.304583670726121,64,0.320055528589873,47,0.322848780556028,64,0.342090680505202,47,0.0239848305793368,64,0.0238642828584162,47,0.0236924568126113,64,0.0235781179291513,47,0.00609074007514126,64,0.00602658551362158,47,0.00598640889841897,64,0.00592849795457469,47,0.00587117929929942,64,0.00600427385230079,47,0.00599074385062014,64,0.00591954355107744,47,0.0250353792237439,64,0.0250328531163303,47,0.0248947264755765,64,0.0248697475160566
,46,0.294682572543935,65,0.310529186397568,46,0.31917388312929,65,0.332847015519473,46,0.274125218993776,65,0.291136519943193,46,0.30052579937622,65,0.314855221980138,46,0.283681722710118,65,0.30129757062813,46,0.300107057022496,65,0.31520261233841,46,0.303714465662083,65,0.321020590021947,46,0.321990696988152,65,0.34302740706297,46,0.023985143686821,65,0.0238726930448248,46,0.0237525733830437,65,0.0235921184046068,46,0.00608980506585714,65,0.00602443858873424,46,0.00596862102611672,65,0.00593668495249775,46,0.00588545391228864,65,0.00601254332022613,46,0.00603616213727988,65,0.00592602093311071,46,0.0250359732961043,65,0.0250094994580004,46,0.0248860662857109,65,0.024878566057473
,45,0.29388053951876,66,0.31136423670705,45,0.318375546385191,66,0.333689968737206,45,0.273291945127125,66,0.292268001903803,45,0.299636400984421,66,0.31660497525926,45,0.282820262255697,66,0.302281310811069,45,0.299268085317268,66,0.316092056712417,45,0.302867709052862,66,0.322000751837835,45,0.321122397436135,66,0.34394236035075,45,0.0239732601111601,66,0.0238797599371281,45,0.0237216027762303,66,0.0236118216661213,45,0.00609308750241774,66,0.00603986599295685,45,0.00596515255409888,66,0.00594360962215496,45,0.00588983268052773,66,0.00602486329175503,45,0.0060496071490317,66,0.00593105374879588,45,0.0250349861442378,66,0.0250058769937921,45,0.0248802322510748,66,0.0248734246866006
,44,0.293013348959679,67,0.312230543586815,44,0.317594459606913,67,0.334715494415031,44,0.272481162037197,67,0.293102902608224,44,0.298796117920123,67,0.318453989781455,44,0.281974625326954,67,0.303198396556875,44,0.298458087487682,67,0.317007066878036,44,0.302494808489708,67,0.323085107107012,44,0.320289764861685,67,0.344953224482227,44,0.0239792677088097,67,0.0238570080021919,44,0.0237156569052532,67,0.023599427906038,44,0.00611053675237151,67,0.00604428464971977,44,0.00596309141249213,67,0.00595128982149676,44,0.0058795060265563,67,0.00601850628987229,44,0.00600308132881296,67,0.00591798847503834,44,0.025041621283871,67,0.0250134573142657,44,0.0248720662329408,67,0.0248668243579804
,43,0.292206215522471,68,0.313080008612974,43,0.316881989157058,68,0.335363312623551,43,0.271663198042806,68,0.293992600385068,43,0.297932271293553,68,0.31814922806574,43,0.281172865908805,68,0.304147961514652,43,0.297618139948811,68,0.317848685373036,43,0.30182313147368,68,0.324146776183017,43,0.319477557870766,68,0.34586171921888,43,0.0239755666655369,68,0.023879295513395,43,0.0237583752650688,68,0.0236287567228712,43,0.00609256342986101,68,0.0060301469885831,43,0.00597687971364702,68,0.00595198370044452,43,0.0058686236837616,68,0.00604205899006042,43,0.00599663425862931,68,0.0059513597345909,43,0.0250387411859094,68,0.0250383475359344,43,0.0248951174210859,68,0.0248715045282843
,42,0.291452416864862,69,0.313996315530988,42,0.316051883249048,69,0.336052654469347,42,0.270871761627935,69,0.295016860316281,42,0.297054432567574,69,0.318879867240942,42,0.280387178595618,69,0.305173316918114,42,0.296778586665341,69,0.318731775100679,42,0.300878175510239,69,0.32527778885443,42,0.318686980944257,69,0.34680324790075,42,0.0239943657923255,69,0.0238815594151857,42,0.0237617465027465,69,0.0236269271364696,42,0.00606908375581546,69,0.00604083091898204,42,0.0059748071208794,69,0.0059401246113777,42,0.00587954969917909,69,0.00602745299659885,42,0.0060163625351279,69,0.00594958590752727,42,0.0250440369454094,69,0.0250150568232087,42,0.0249013686895014,69,0.0248481319848059
,41,0.290564832733765,70,0.314984247940441,41,0.315250433973374,70,0.336816094475963,41,0.270065473725863,70,0.296075289810478,41,0.29619705095602,70,0.319738143305173,41,0.27956745455845,70,0.306219005131375,41,0.29598126894003,70,0.319603625148867,41,0.300362919781615,70,0.326495547946636,41,0.317877148382813,70,0.347778546033362,41,0.0239698166218671,70,0.0239137975649112,41,0.0237586110979685,70,0.0236021633292125,41,0.00607347856966069,70,0.00604422728106284,41,0.00596187065565483,70,0.00595440529821618,41,0.00589526277920827,70,0.00601951086641103,41,0.00599031491110394,70,0.00590149286144303,41,0.0250608002721842,70,0.0250209823074636,41,0.0248948104964006,70,0.024842348212225
,40,0.28978910250198,71,0.315975406130059,40,0.314329754360351,71,0.337640414262501,40,0.269319429890384,71,0.297209557927258,40,0.295401197888975,71,0.320688235368259,40,0.27884691704667,71,0.307428325357414,40,0.295205654310932,71,0.320578770207976,40,0.299620509658912,71,0.327711515702234,40,0.317105773038016,71,0.349260568691468,40,0.0239694544389621,71,0.0239167505248666,40,0.0237351736052957,71,0.023652474133877,40,0.00606088189131862,71,0.00605776060268773,40,0.00599289310502242,71,0.00596060123098202,40,0.00587643653171884,71,0.00599764346578857,40,0.0060013797933186,71,0.0059508466766834,40,0.0250271770557422,71,0.0250013993861767,40,0.0248925368823151,71,0.0248800130353125
