Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
65.0,0.3034004874652783,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.569958753756005,0.017924374967860257
64.0,0.3025235978357572,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.5520404607558568,0.017402395629916467
63.0,0.3016972024194795,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.5351539624961721,0.01667032073308078
62.0,0.3008919656962997,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.5186998192896952,0.016592812172327165
61.0,0.3000731565443077,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.5019683381515178,0.016712286174588115
60.0,0.2992562261275848,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.485275246940519,0.01678801794841056
59.0,0.298430004616939,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.46839230225469664,0.016688057535552664
58.0,0.2976228579725204,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.45189913186941366,0.016612370255470604
57.0,0.2968040444656382,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.4351675617437554,0.01725170101886872
56.0,0.2959343223832297,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.4173957298316762,0.016753492337370363
55.0,0.2951642717831868,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.4016605770690147,0.01671494489475428
54.0,0.2942983225883714,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.38396584004216766,0.017988780998388437
53.0,0.2934035934077319,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.3656830150722378,0.01804474454449026
52.0,0.2925321666986011,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.34787635095318714,0.017796803904818692
51.0,0.2916617050724282,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.33008940726260044,0.017506212989070402
50.0,0.2908187203762113,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.31286392497504634,0.017373627246395462
49.0,0.2899612357744428,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.2953421527698095,0.016921313005813815
48.0,0.2891625219992168,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.2790212989634187,0.01645815808121673
47.0,0.2883503693663181,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.26242583660737606,0.016117472863761875
46.0,0.2875850006574011,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.24678635323589496,0.01300507994386349
45.0,0.2870774780553241,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.23641567671964908,0.010648992117525846
44.0,0.2865427149047758,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.22548836900084326,0.013640946099594667
43.0,0.285742350409907,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.20913378452045975,0.016290648023798843
42.0,0.2849482437896836,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.19290707295324558,0.014803452233429187
41.0,0.2842934407682913,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.17952688005360137,0.011900597784856123
40.0,0.2837834552930834,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.16910587738353333,0.011432399833954499
39.0,0.2831744778341713,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.15666208038569238,0.012559226079151276
38.0,0.2825542025842983,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.14398742522523078,0.011953645953049485
37.0,0.2820044971701528,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.1327547884795934,0.011569242169397309
36.0,0.2814218460055016,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.12084894088643616,0.010766279092651806
35.0,0.2809507317824791,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.11122223029428979,0.009584369425890985
34.0,0.2804837617633259,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.1016802020346542,0.009372829895192315
33.0,0.2800333522827364,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.09247657050390516,0.009769728370613295
32.0,0.2795275352420431,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.0821407452934276,0.009580984224000104
31.0,0.2790955993721705,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.07331460205590495,0.008458381162884832
30.0,0.2786996587557942,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.06522398296765794,0.009074881033367017
29.0,0.2782073820551268,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.05516483998917092,0.009191509497010485
28.0,0.2778000262564812,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.04684096397363697,0.0066548382535935036
27.0,0.2775560299815037,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.04185516348198391,0.006229004500113166
26.0,0.2771903532872598,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.03438295497341064,0.008330052769298588
25.0,0.2767407138253608,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.025195057943386737,0.008624591828906831
24.0,0.2763462086878208,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.017133771315596975,0.008075306977077113
23.0,0.2759503312879908,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.009044443989232511,0.006798620443191004
22.0,0.2756807837210971,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.003536530429214967,0.0052398355985584615
21.299999237060547,0.2755077121646805,13,10 mM MgCl2_260.00nm_90.0-21.0C,0.0,0.0050521808210098485
21.0,0.2749253520375964,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.0,0.00158847462543352
22.0,0.2750183958578998,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.00158847462543352,0.0017275159604797118
23.0,0.2751277281813818,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.0034550319209594236,0.0028321146599510887
24.0,0.2753501742360746,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.007252703945335698,0.00703676419268175
25.0,0.2759520755301883,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.017528560306322924,0.010025606828326641
26.0,0.2765246604321166,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.02730391760198898,0.007646438693219123
27.0,0.2768478454170238,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.03282143769276117,0.0041396198167477135
28.0,0.2770096112600201,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.03558315723548441,0.0038719941290331385
29.0,0.2773014442598246,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.04056542595082745,0.006949130412212186
30.0,0.2778236924307058,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.04948141805990878,0.00801731541619087
31.0,0.2782406618500283,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.05660005678320919,0.006182654660525776
32.0,0.278547982010182,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.06184672738096033,0.007063526737442018
33.0,0.2790681443945322,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.07072711025809322,0.008343923740103367
34.0,0.2795254613210492,14,10 mM MgCl2_260.00nm_21.0-90.0C,0.07853457486116706,0.007520450067277931
