Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
76.0,0.3691538907185715,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.9351040693036663,0.008867684891620597
75.0,0.3686170476004167,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.9261651247059614,0.010081355424616467
74.0,0.3679429857348293,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.9149413584544334,0.011638842644280945
73.0,0.3672190676692124,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.9028874394173995,0.012762286638143383
72.0,0.3664100652253173,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8894167851781466,0.014431741857345692
71.0,0.3654856233650398,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8740239557027081,0.01544622315100469
70.0,0.3645547682135807,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8585243388761372,0.016003841691660803
69.0,0.3635633489438708,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8420162723193865,0.0172251849634269
68.0,0.3624857942076485,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8240739689492834,0.019942819458074634
67.0,0.3611679508595331,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.8021306334032372,0.02232651089807114
66.0,0.3598040830510281,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.7794209471531411,0.022691342420605887
65.0,0.3584424185806275,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.7567479485620254,0.025153346554659672
64.0,0.3567828313028297,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.7291142540438218,0.026542184150444514
63.0,0.3552543489497624,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.7036635802611364,0.025971432756467516
62.0,0.3536633165118978,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.6771713885308868,0.025580822254416824
61.0,0.3521817516797107,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.6525019357523028,0.024354338238712303
60.0,0.350738036298387,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.6284627120534622,0.023257809534677876
59.0,0.3493881791599183,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.605986316682947,0.02148796945417325
58.0,0.3481570451313636,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.5854867731451157,0.020020327280878547
57.0,0.346983471354322,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.5659456621211899,0.019640793014452096
56.0,0.3457979244433085,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.5462051871162115,0.01849210980443272
55.0,0.3447623228104051,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.5289614425123245,0.016864963044600223
54.0,0.3437722178848958,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.512475261027011,0.017234169170414093
53.0,0.3426922696816211,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.4944931041714963,0.017646123779956502
52.0,0.3416526835238013,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.477183013467098,0.01648726015361457
51.0,0.340711930268181,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.46151858386426714,0.016661543502035053
50.0,0.3396514103602555,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.4438599264630279,0.01704702455457402
49.0,0.3386643556989216,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.4274245347551191,0.016521590263120278
48.0,0.3376669474436809,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.41081674593678735,0.017165207886587874
47.0,0.3366025857382984,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.39309411898194335,0.01799742947672081
46.0,0.3355052165920242,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.37482188698334573,0.018380559815795533
