500 mM KCl_260.00nm_90.0-21.0C,,500 mM KCl_260.00nm_21.0-90.0C,,500 mM KCl_260.00nm_90.0-21.0C_R1,,500 mM KCl_260.00nm_21.0-90.0C_R1,,5 mM KCl_260.00nm_90.0-21.0C,,5 mM KCl_260.00nm_21.0-90.0C,,5 mM KCl_260.00nm_90.0-21.0C_R1,,5 mM KCl_260.00nm_21.0-90.0C_R1,,1 mM KCl_260.00nm_90.0-21.0C,,1 mM KCl_260.00nm_21.0-90.0C,,1 mM KCl_260.00nm_90.0-21.0C_R1,,1 mM KCl_260.00nm_21.0-90.0C_R1,,0.1 mM KCl_260.00nm_90.0-21.0C,,0.1 mM KCl_260.00nm_21.0-90.0C,,0.1 mM KCl_260.00nm_90.0-21.0C_R1,,0.1 mM KCl_260.00nm_21.0-90.0C_R1,,500 mM KCl_400.00nm_90.0-21.0C,,500 mM KCl_400.00nm_21.0-90.0C,,500 mM KCl_400.00nm_90.0-21.0C_R1,,500 mM KCl_400.00nm_21.0-90.0C_R1,,5 mM KCl_400.00nm_90.0-21.0C,,5 mM KCl_400.00nm_21.0-90.0C,,5 mM KCl_400.00nm_90.0-21.0C_R1,,5 mM KCl_400.00nm_21.0-90.0C_R1,,1 mM KCl_400.00nm_90.0-21.0C,,1 mM KCl_400.00nm_21.0-90.0C,,1 mM KCl_400.00nm_90.0-21.0C_R1,,1 mM KCl_400.00nm_21.0-90.0C_R1,,0.1 mM KCl_400.00nm_90.0-21.0C,,0.1 mM KCl_400.00nm_21.0-90.0C,,0.1 mM KCl_400.00nm_90.0-21.0C_R1,,0.1 mM KCl_400.00nm_21.0-90.0C_R1,
Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs
90,0.73524304305647259,21,0.38990120638016235,90,0.764829652703176,21,0.39227049211334747,90,0.54130862282835279,21,0.33089032506901495,90,0.57287388349081947,21,0.34377197243759272,90,0.39099507497228558,21,0.31179894473574693,90,0.40711216603067363,21,0.32281291269913409,90,0.35727379576642471,21,0.31260531307762268,90,0.37272066741349219,21,0.32239031648968069,90,0.025150617012498523,21,0.024805513481622497,90,0.024700273098358982,21,0.02456398049156986,90,0.0059659710860046518,21,0.00546211726950873,90,0.0056994546854778625,21,0.0053423143395937784,90,0.0074166397090058445,21,0.0076003409402696474,90,0.00742813725142646,21,0.0073148538441987375,90,0.024622566492539629,21,0.024343513371923663,90,0.024489997505961033,21,0.02410443734030078
89,0.742669030716669,22,0.39062133417864064,89,0.76313501932096184,22,0.39278735827691363,89,0.54419816599147564,22,0.33661677730656747,89,0.5731634241286423,22,0.3442163082230611,89,0.39208010261400028,22,0.31216514989591876,89,0.40786022126079147,22,0.32307447538730361,89,0.35798189828348825,22,0.31286901272944556,89,0.37328850940363684,22,0.322581684062087,89,0.025082926962256353,22,0.024787370235514004,89,0.02470207199062667,22,0.024601554991009481,89,0.0059309079413058215,22,0.00545836106735453,89,0.00571291517147939,22,0.0053652872784383347,89,0.0074082013099351779,22,0.0075706051066846535,89,0.0074549031483053573,22,0.00729137889264153,89,0.024681032612289936,22,0.024352480912342527,89,0.024518724600723685,22,0.0241214821158709
88,0.74266432860295617,23,0.39199889528936,88,0.75787614602536091,23,0.39419505159300355,88,0.54485444230394864,23,0.33601004889575037,88,0.57091667684152858,23,0.3453802193722123,88,0.39249820257046086,23,0.31287645046449486,88,0.40797017187311663,23,0.32381259771567572,88,0.35824345719939016,23,0.31338138559665396,88,0.37345000043968768,23,0.32312305276459513,88,0.025182820728343863,23,0.024789617553860454,88,0.024737075465078563,23,0.02461549393095934,88,0.0059207929871035181,23,0.0054726542382939041,88,0.0056889929504605934,23,0.0053824663269632263,88,0.007433030023441335,23,0.0075873379454290358,88,0.0074634929155113511,23,0.0072813719415487314,88,0.024655671704419988,23,0.024366011692709993,88,0.024533638386087544,23,0.024104560792219881
87,0.73933520301867073,24,0.39468967662679028,87,0.75192851989188569,24,0.3963905961277096,87,0.5442581567165069,24,0.33515393461370968,87,0.56785104159676758,24,0.34733894907698126,87,0.39227844794616662,24,0.31425729229277838,87,0.40769643226481161,24,0.32506582260415584,87,0.35874381256658783,24,0.31432897554146605,87,0.37330825587732686,24,0.32392762383454993,87,0.025089632584709452,24,0.024811697414294728,87,0.024715988266131767,24,0.024641183632060439,87,0.0059285230033694295,24,0.0054610467712798826,87,0.00566933735870546,24,0.0053806695341846646,87,0.0074612229311609105,24,0.0075861013513161485,87,0.0074354137458496911,24,0.0072834314537041644,87,0.024595189820338551,24,0.024351662926973282,87,0.024513151089957077,24,0.02410218146919426
86,0.73429660588440659,25,0.39789015072847334,86,0.745513878308146,25,0.39943822624462128,86,0.54196896556584717,25,0.33783254621178133,86,0.5642465622882441,25,0.3500646426417,86,0.39194748364902449,25,0.31572128674209587,86,0.40697367890566133,25,0.32666518363441888,86,0.35910853112718544,25,0.31543700787497914,86,0.37298057327211409,25,0.3251101683119636,86,0.025108793602181718,25,0.024770329544959484,86,0.024674025292166307,25,0.024590275782363391,86,0.0059081254301045346,25,0.0054688399822074088,86,0.0056547088509913655,25,0.0054033247093701964,86,0.0074586591588521262,25,0.0075297687008363,86,0.0073804401244744579,25,0.0073067243657652277,86,0.024558483518879664,25,0.024315700400419731,86,0.024490502661950932,25,0.024113075764661148
85,0.72749972861127588,26,0.40076206785378438,85,0.738462904202742,26,0.40235718530825654,85,0.53889457392464823,26,0.33967376762478724,85,0.56048830172880226,26,0.35246718777653235,85,0.39143123483188852,26,0.31708539928691254,85,0.40601747710083241,26,0.328056780895884,85,0.35927879825748488,26,0.3163880957806971,85,0.37255807660005807,26,0.32623689651857363,85,0.025053731148630548,26,0.024787219359162383,85,0.024670934127462126,26,0.024580236398129739,85,0.0058779347710514263,26,0.0054659414051929991,85,0.0056521578874778279,26,0.0054278423623385537,85,0.0074385487406119256,26,0.0075137052575275972,85,0.0073456523827010334,26,0.0072891675999432679,85,0.024546242305216633,26,0.02432363602563466,85,0.024469966349377228,26,0.024112863883444025
84,0.72043115127116975,27,0.40364907756768104,84,0.73149113050586911,27,0.4049986227383226,84,0.5356079038293764,27,0.3420595531294392,84,0.5570534496315801,27,0.35481426106472613,84,0.39074505623351874,27,0.31841604353483149,84,0.40510910676242262,27,0.32944371442556142,84,0.35932534064660332,27,0.31734311645472429,84,0.37213765119859643,27,0.32722235401043065,84,0.024996463959862977,27,0.024832859972694323,84,0.024680364727639709,27,0.024603020617994877,84,0.00585932251377299,27,0.005500138808127707,84,0.0056553785487555575,27,0.0054219606741465424,84,0.0074546230996279574,27,0.0075348776069812965,84,0.0073349569604216867,27,0.0072803163256175123,84,0.024528130741873343,27,0.024332151936595631,84,0.024469034821803202,27,0.024119488134634638
83,0.71426339235294789,28,0.40655225153337576,83,0.72439571783725165,28,0.40788401890762127,83,0.53238951805780632,28,0.34507874441099673,83,0.55352157256564649,28,0.35732381931810725,83,0.38962291422214484,28,0.31970435826473637,83,0.40409997788713209,28,0.33081356589914362,83,0.35904940573137262,28,0.31840822195275148,83,0.37172394846925488,28,0.32822702258586539,83,0.024936051458857651,28,0.02480554970334382,83,0.02468724510042521,28,0.02461143117860546,83,0.0058585474434080746,28,0.0055096884862337048,83,0.0056423936460544589,28,0.0054181285309236969,83,0.0075004157015340174,28,0.0075256252370391463,83,0.0073192308052845339,28,0.0072698221671714585,83,0.024527618168127679,28,0.024330962329949909,83,0.024479494155725787,28,0.0241259681247663
82,0.70752748473759053,29,0.40964398699730109,82,0.71734837460068812,29,0.41093066405560413,82,0.52899068353741974,29,0.34808051574512455,82,0.55004519531448082,29,0.359968098942475,82,0.38823093308209239,29,0.32108860197951722,82,0.40319143221505938,29,0.332186949432049,82,0.35864765755567091,29,0.319545021231439,82,0.37140511208740973,29,0.329280376484265,82,0.024988567054718989,29,0.024774484377835828,82,0.024695831003806245,29,0.024576781228246487,82,0.0058710575479750757,29,0.0055231751638044864,82,0.0056582842894935441,29,0.0054307196670209433,82,0.0074865028713812344,29,0.0075058871725984374,82,0.0073294853839011419,29,0.0072452349624091287,82,0.024534768880986421,29,0.024367038419450818,82,0.024449207667253656,29,0.024107652124691115
81,0.7005064124132,30,0.4128421789909873,81,0.71062808521529486,30,0.4142166855563762,81,0.52580918103913465,30,0.35059719603594552,81,0.54663023322309712,30,0.36284362358034872,81,0.38716927176917582,30,0.32248032626850448,81,0.40233377645745161,30,0.33367103089965489,81,0.35828991134315186,30,0.32053921437773658,81,0.37111587941749319,30,0.330354415391721,81,0.024978796203278513,30,0.02478127458928699,81,0.024706157209348344,30,0.024566968787819197,81,0.0058496162298088752,30,0.0055446243048173881,81,0.0057000616272690641,30,0.0054323876159496926,81,0.0074587831787439537,30,0.0075292773079980073,81,0.0073313174692551213,30,0.00723603445417792,81,0.024539701729446681,30,0.024365009800296406,81,0.024443639825921227,30,0.024087117320216997
80,0.69403408999271266,31,0.41617511280989733,80,0.70338405033356677,31,0.41741885873006712,80,0.5225914787480479,31,0.35370810258083896,80,0.54310916896148409,31,0.36565855363062616,80,0.38610126143739321,31,0.32387901936290175,80,0.40149323494773148,31,0.33512626638430082,80,0.35799020589667824,31,0.32152021194663633,80,0.37075871842015318,31,0.331426834678762,80,0.0249193026308264,31,0.024773239767586622,80,0.024700480993410011,31,0.02454177180145203,80,0.0058395917114974121,31,0.005538429913687597,80,0.0057552568966996861,31,0.0054228778359306541,80,0.00744108197872304,31,0.00752960620593851,80,0.0073241058320922328,31,0.0072252586197199126,80,0.0245497990817058,31,0.02432651002788027,80,0.024436809867029879,31,0.024075949639074966
79,0.68730695524324892,32,0.41964126134984148,79,0.69656785410985478,32,0.42074377828916054,79,0.51933693878017162,32,0.35663664078447432,79,0.53970545440445039,32,0.36849684029399549,79,0.38503940916711765,32,0.32522342711675417,79,0.400734908506557,32,0.33652679146221326,79,0.35770424944474172,32,0.3226149636152395,79,0.37039324550816316,32,0.33251622330217989,79,0.024961313736469617,32,0.024802911334693815,79,0.024690026519420243,32,0.024523985665215395,79,0.0058315820443444796,32,0.0055209535893981244,79,0.0057167484875425955,32,0.0054212056804717754,79,0.0074501599314754337,32,0.0075145710559746592,79,0.007321342028667837,32,0.0072314305490474686,79,0.024558987341190615,32,0.024320024230238175,79,0.024416841823125885,32,0.024072333151210538
78,0.68019675641445465,33,0.42321175275969147,78,0.68948563208085634,33,0.42418113516777378,78,0.51624759349362714,33,0.35902706782445892,78,0.53616465564425442,33,0.37146039558127714,78,0.38413995150838603,33,0.32660803887421519,78,0.39984434376047312,33,0.33795770477722381,78,0.35741632071607971,33,0.32365525271760964,78,0.36997376901563295,33,0.33360825415109979,78,0.025071434184636344,33,0.02481561208320775,78,0.024655521839466218,33,0.024566760774439641,78,0.0058267165316721482,33,0.0055231653029843364,78,0.00566562916927245,33,0.0054195864956318634,78,0.0074534663298857513,33,0.007550002748821151,78,0.0072866865671818029,33,0.0072599113692754912,78,0.024556333722673972,33,0.02435052157719185,78,0.024392186316307025,33,0.024114681931315697
77,0.6731162249834618,34,0.42680923763574152,77,0.6822259650887269,34,0.42782158411976545,77,0.51277785681327315,34,0.3619429490520053,77,0.53260647200173272,34,0.37444051188775973,77,0.38323475125238532,34,0.32806346159318295,77,0.39893318900757241,34,0.339423665297347,77,0.3570543483638145,34,0.324777703453218,77,0.36956471758288229,34,0.33471292590258905,77,0.02499771334324135,34,0.024830456443154507,77,0.024658915767398887,34,0.024600133207012775,77,0.0058223836486800823,34,0.0055367162908397964,77,0.005669638029222073,34,0.0054241262392136615,77,0.0074491770276619764,34,0.007558929219219507,77,0.0072764686750479935,34,0.00727397315141292,77,0.024531787618052307,34,0.02436541998354869,77,0.024376892047603824,34,0.024147999851730356
76,0.66613878137766769,35,0.43050615574166534,76,0.675021921029246,35,0.43140824344901141,76,0.50958975913982307,35,0.36488626927043877,76,0.52924216782892863,35,0.37743968702967184,76,0.38235325005372045,35,0.32945296840299315,76,0.39806372207996144,35,0.34088440778165785,76,0.35674271846540462,35,0.32584940653506456,76,0.36919403426815373,35,0.33583607241663171,76,0.024881869815666077,35,0.024794092110939144,76,0.024687946204374665,35,0.024614205034648173,76,0.0058253430845487068,35,0.0055116838858062954,76,0.005670697722576442,35,0.0054184093982290044,76,0.0074489279407032212,35,0.0075123120871337,76,0.0072756951940487914,35,0.0072856614228678177,76,0.024539054353031223,35,0.024330256264424775,76,0.024400393411859664,35,0.024157025179404216
75,0.659366960275368,36,0.43426275300151,75,0.66760346506795143,36,0.43515720100466682,75,0.50634069252938141,36,0.36772100730362028,75,0.52596243360639716,36,0.38045485079833474,75,0.38155772195727294,36,0.33088548171790744,75,0.39718268664293704,36,0.34234209136613936,75,0.35646755847998207,36,0.3268940710596121,75,0.3688199033373834,36,0.3369475548282822,75,0.02487191054706149,36,0.024748348778211793,75,0.0247121897679326,36,0.024585665400350787,75,0.0058097216203308565,36,0.0055032327037812462,75,0.0056555439735765439,36,0.0054450835585544673,75,0.0074362583030418775,36,0.0074992085545518778,75,0.0072850533666380685,36,0.007255013674709529,75,0.024510108746146859,36,0.024349900712409851,75,0.024414649413939331,36,0.024150215857396129
