Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
90.0,0.3482411796158236,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.08246010472767577,0.08246010472767577
89.0,0.3453498221905069,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.0,-0.049317648536401616
88.0,0.3516996993391687,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.181095401800479,-0.15957512991662803
87.0,0.3565404152246549,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.31915025983325607,-0.11362237668306657
86.0,0.3596677440946214,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.40834015516661215,-0.059901244823046956
85.0,0.3607411353080652,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.43895274947935,-0.047758628747579634
84.0,0.36301693377388,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.5038574126617714,-0.06279440469405104
83.0,0.3651447452447756,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.564541558867452,-0.05414800292501937
82.0,0.3668141938147293,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.6121534185118102,-0.055459038975718744
81.0,0.3690339448685921,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.6754596368188895,-0.05410718692354255
80.0,0.370608591534476,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7203677923588953,-0.04103184274286148
79.0,0.3719114023634813,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7575233223046125,-0.03924684119895766
78.0,0.3733608714665859,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7988614747568106,-0.03880023947510297
77.0,0.3746323632664755,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8351238012548184,-0.033600053664688656
76.0,0.375717156726598,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8660615820861879,-0.026517468610387784
75.0,0.3764919650707772,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.888158738475594,-0.028732289824535684
74.0,0.3777320782405805,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9235261617352593,-0.019869726372427732
73.0,0.3778853778265737,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9278981912204495,-0.014546701346778101
72.0,0.3787522009554806,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9526195644288155,-0.029161435495336563
71.0,0.379930394221612,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9862210622111226,-0.021961506720957535
70.0,0.3802923048818214,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9965425778707305,-0.0068894688944386995
69.0,0.3804135349382097,1,50 mM CaCl2_260.00nm_90.0-21.0C,1.0,0.001824551506538652
68.0,0.3801643537819841,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9928934748576532,0.00988442570960868
67.0,0.3797203656106942,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9802311485807826,0.008807406181772004
66.0,0.3795467130611641,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9752786624941092,0.0058499147923447015
65.0,0.3793101261469396,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9685313189960932,0.006335257001420791
64.0,0.3791024377978027,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9626081484912676,0.007658018724233717
63.0,0.3787730890094135,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9532152815476258,0.007453727864683901
62.0,0.3785797270523091,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9477006927618998,0.009567095186379104
61.0,0.3781021732545232,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9340810911748676,0.006475813281625831
60.0,0.3781255949388797,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9347490661986482,0.003713355634543669
59.0,0.3778417651839238,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9266543799057803,0.0060400442378863994
58.0,0.3777020221865984,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9226689777228754,0.006681946319413823
57.0,0.3773731774912448,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.9132904872669526,0.015469233065606103
56.0,0.376617204697319,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8917305115916632,0.015750499753851677
55.0,0.3762686354932412,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8817894877592493,0.008501702412447465
54.0,0.376021002194806,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8747271067667682,0.010846383299606799
53.0,0.3755080065565034,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8600967211600357,0.015368528491490563
52.0,0.374943246858045,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8439900497837871,0.015457944387873124
51.0,0.3744239807131307,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8291808323842894,0.01345403676580842
50.0,0.3739997498971383,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.8170819762521703,0.017032980640072026
49.0,0.3732295016323294,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7951148711041454,0.017865591298638128
48.0,0.3727468819744117,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.781350793654894,0.01412006139820493
47.0,0.3722392980786362,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7668747483077355,0.016686371647639642
46.0,0.3715767096899032,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7479780503596147,0.02058645020876415
45.0,0.3707956233254062,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7257018478902072,0.018703206823151186
44.0,0.3702651019468875,1,50 mM CaCl2_260.00nm_90.0-21.0C,0.7105716367133124,0.016450062878099303
