5 mM MgCl2_260.00nm_90.0-21.0C,,5 mM MgCl2_260.00nm_21.0-90.0C,,5 mM MgCl2_260.00nm_90.0-21.0C_R1,,5 mM MgCl2_260.00nm_21.0-90.0C_R1,,1 mM MgCl2_260.00nm_90.0-21.0C,,1 mM MgCl2_260.00nm_21.0-90.0C,,1 mM MgCl2_260.00nm_90.0-21.0C_R1,,1 mM MgCl2_260.00nm_21.0-90.0C_R1,,0.1 mM MgCl2_260.00nm_90.0-21.0C,,0.1 mM MgCl2_260.00nm_21.0-90.0C,,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,,0.1 mM MgCl2_260.00nm_21.0-90.0C_R1,,0 mM MgCl2_260.00nm_90.0-21.0C,,0 mM MgCl2_260.00nm_21.0-90.0C,,0 mM MgCl2_260.00nm_90.0-21.0C_R1,,0 mM MgCl2_260.00nm_21.0-90.0C_R1,,5 mM MgCl2_400.00nm_90.0-21.0C,,5 mM MgCl2_400.00nm_21.0-90.0C,,5 mM MgCl2_400.00nm_90.0-21.0C_R1,,5 mM MgCl2_400.00nm_21.0-90.0C_R1,,1 mM MgCl2_400.00nm_90.0-21.0C,,1 mM MgCl2_400.00nm_21.0-90.0C,,1 mM MgCl2_400.00nm_90.0-21.0C_R1,,1 mM MgCl2_400.00nm_21.0-90.0C_R1,,0.1 mM MgCl2_400.00nm_90.0-21.0C,,0.1 mM MgCl2_400.00nm_21.0-90.0C,,0.1 mM MgCl2_400.00nm_90.0-21.0C_R1,,0.1 mM MgCl2_400.00nm_21.0-90.0C_R1,,0 mM MgCl2_400.00nm_90.0-21.0C,,0 mM MgCl2_400.00nm_21.0-90.0C,,0 mM MgCl2_400.00nm_90.0-21.0C_R1,,0 mM MgCl2_400.00nm_21.0-90.0C_R1,
Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs
90,0.35380667434056845,21,0.302050961378669,90,0.37442554807694445,21,0.31578094877880591,90,0.34427144689654,21,0.28686777172762962,90,0.35897417133822968,21,0.29459375204752031,90,0.36964516788486595,21,0.31191159430806253,90,0.38612008555725985,21,0.32245098327322058,90,0.39847582855958136,21,0.34320751852686771,90,0.41169361813952371,21,0.34712750420690996,90,0.033628269031641039,21,0.033703853895257679,90,0.033418669749778335,21,0.033454284806384384,90,0.014233672107087383,21,0.014003818945261417,90,0.01385528883981391,21,0.013883292313462671,90,0.014274736009718986,21,0.014487211944019661,90,0.014311573306125,21,0.014322133529672857,90,0.034564732307471632,21,0.035009612369148478,90,0.034281651072015577,21,0.03457867050635869
89,0.35559783738974771,22,0.30200690108614986,89,0.37481998756904372,22,0.31576533482671065,89,0.3459334662982097,22,0.2868669718079328,89,0.3590881274688425,22,0.29447421860965511,89,0.37121257226878362,22,0.31188025798429048,89,0.3870901840982558,22,0.32219267267018287,89,0.40077409994405394,22,0.3433542377517842,89,0.41164688675541916,22,0.34714817470865211,89,0.033565592181963526,22,0.033703637704349733,89,0.033464487366169304,22,0.03343138099302323,89,0.01411375198857822,22,0.014009282649836615,89,0.013844996937477769,22,0.0138579943821292,89,0.014268755752550958,22,0.014459847028002759,89,0.014325179660025248,22,0.014300065007134892,89,0.034495958134555325,22,0.0350139013217978,89,0.0342741692198549,22,0.034531675253017764
88,0.35699788564220636,23,0.3021904951402628,88,0.37464137641190665,23,0.31601296638659776,88,0.34732196503041379,23,0.28719781530398775,88,0.35869133023433392,23,0.29480032998698069,88,0.3725289595985265,23,0.31229568257282747,88,0.3869224102675981,23,0.32239987073128029,88,0.402383926026783,23,0.343691262207762,88,0.41120962489733109,23,0.34733805861295686,88,0.033585953542210917,23,0.03370270410860212,88,0.033413673751320594,23,0.033425900748384765,88,0.014004765612797936,23,0.014037823850911608,88,0.013828870456273091,23,0.013848465931528919,88,0.01435858215522497,23,0.014452943322884198,88,0.014305862981477317,23,0.014293754429932302,88,0.034440554296931158,23,0.035012123352522288,88,0.034240033806677742,23,0.034536266869328668
87,0.35766635678280234,24,0.30269707620087516,87,0.37450384317377405,24,0.31658503365811264,87,0.34642424618564488,24,0.28780903481924641,87,0.35814468236822422,24,0.29558996202193411,87,0.37290644681882751,24,0.31324578347585885,87,0.3866768853430721,24,0.32314838278507652,87,0.40324231419098583,24,0.34418153117865452,87,0.41107789599510619,24,0.34783145832556595,87,0.03363269763461,24,0.033702814745160119,87,0.033391441075854171,24,0.033385933546585887,87,0.013972328098277555,24,0.014053871858935177,87,0.013840152654740645,24,0.013844819298043078,87,0.014352263594273083,24,0.014470380216771944,87,0.014278571515254888,24,0.014263045845270028,87,0.034459852603358286,24,0.035015354235543722,87,0.03421549804399153,24,0.034533733740268052
86,0.35752730938456068,25,0.30330480228056289,86,0.37401661396048197,25,0.31721251785875176,86,0.34618116673918686,25,0.28828648288342584,86,0.35773284794814142,25,0.29626673058611225,86,0.37283697000156013,25,0.31403404917693328,86,0.38648688296605382,25,0.32429633824498005,86,0.40363124821516827,25,0.34466352710174936,86,0.4109388916040394,25,0.34862096943908888,86,0.033595854790614478,25,0.033721770782819536,86,0.03340718842133085,25,0.033388396791322654,86,0.013978677135868959,25,0.014078994892262383,86,0.013826728774180804,25,0.013871042118433341,86,0.01426794991812272,25,0.014481922779876104,86,0.014280000137931329,25,0.014268163446087993,86,0.03442612599019438,25,0.035026923980320368,86,0.034246305317532394,25,0.034542256927508758
85,0.35740350682709848,26,0.30375093578064977,85,0.37344164216742687,26,0.3176879395962815,85,0.34605500231637848,26,0.28890207718847521,85,0.3574273307952674,26,0.29701521158757588,85,0.37305132328566953,26,0.3149419415907595,85,0.38629192042032523,26,0.32530755133252037,85,0.40389371948522851,26,0.34530132036702327,85,0.4105869330530898,26,0.34944384498554931,85,0.033619104232907704,26,0.033713900680551315,85,0.03341617876958803,26,0.033385192049978023,85,0.013971197995071341,26,0.014095063983072691,85,0.01382215310726795,26,0.01388608220966793,85,0.014321087508677605,26,0.014476390926679392,85,0.014289594327896542,26,0.014254069253640315,85,0.034397250286535924,26,0.034998923484270417,85,0.034264303124187545,26,0.034530688648455946
84,0.35687921157588515,27,0.30399838535550056,84,0.37286626217616003,27,0.31805318111175,84,0.34564084388225952,27,0.28947878839134794,84,0.35703085926335276,27,0.297614590541031,84,0.37280118184737226,27,0.3158036368935,84,0.38598514651106419,27,0.325998527382947,84,0.40383256391499223,27,0.34620924491666949,84,0.41019589837137677,27,0.35016380139939041,84,0.033597101557229718,27,0.033679960568783252,84,0.033408697067530628,27,0.033379011973147549,84,0.013967681887643277,27,0.014101627669503096,84,0.013819496805949703,27,0.013875162481822653,84,0.014330981905937287,27,0.014445172039091198,84,0.014257745046130569,27,0.01425167887618844,84,0.03443117103604091,27,0.03497448839781632,84,0.034260057283649864,27,0.034526079855198059
83,0.35640811465755345,28,0.30428702887988818,83,0.37228204383769053,28,0.31850102341722486,83,0.34534566402864431,28,0.28999275895072263,83,0.35658767618052106,28,0.29810012369775568,83,0.37236271172577379,28,0.31659358909436647,83,0.38557066681941793,28,0.32636000754140332,83,0.4033395229723527,28,0.34701653491367362,83,0.4098061046484921,28,0.35071555660967718,83,0.033580899526233124,28,0.03367407353268019,83,0.033390768487727658,28,0.033386399158815951,83,0.013954586596629443,28,0.014094720842161481,83,0.013813587032763188,28,0.013869827909391008,83,0.014284621706032313,28,0.014448481866543178,83,0.01424907061766143,28,0.014239379409110849,83,0.0344088112017339,28,0.034975435750141025,83,0.034257386784591864,28,0.034531445608844837
82,0.3555052236189557,29,0.30479066363727758,82,0.37159281619609763,29,0.31916798792039697,82,0.34491234286058864,29,0.2904162281992354,82,0.35603220186878487,29,0.29845096427435114,82,0.37196118392251371,29,0.31734777754882332,82,0.38513288690376507,29,0.32695535325698544,82,0.402827272863442,29,0.34767129119714718,82,0.40940169492042727,29,0.35137690526554061,82,0.03354646749111341,29,0.033668157656641287,82,0.033372401368903369,29,0.033389517198495693,82,0.013948151044118189,29,0.014107117099890988,82,0.013796348856303769,29,0.013877841171760894,82,0.014279948145388582,29,0.014442726036334215,82,0.014223822876429213,29,0.014234895027193354,82,0.034368363829616111,29,0.0349758874509163,82,0.034249480672058172,29,0.034534996974810626
