CSV Report,2024-02-23_RNA_melting_CaCl2_KCl_only_HEPES.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00,400.00
Averaging Time (s),.1
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),90.0
Return (°C),21.0

Derivative
Lower limit (°C),-5
Upper limit (°C),110

Number of stages,4
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,Yes,1.0,1.0,21.0,2.00
Stage 2,Yes,1.0,1.0,90.0,2.00
Stage 3,Yes,1.0,1.0,21.0,2.00
Stage 4,Yes,1.0,1.0,90.0,0.00

SAMPLES
Name,50 mM CaCl2_260.00nm_90.0-21.0C,,50 mM CaCl2_260.00nm_21.0-90.0C,,50 mM CaCl2_260.00nm_90.0-21.0C_R1,,50 mM CaCl2_260.00nm_21.0-90.0C_R1,,25 mM CaCl2_260.00nm_90.0-21.0C,,25 mM CaCl2_260.00nm_21.0-90.0C,,25 mM CaCl2_260.00nm_90.0-21.0C_R1,,25 mM CaCl2_260.00nm_21.0-90.0C_R1,,10 mM CaCl2_260.00nm_90.0-21.0C,,10 mM CaCl2_260.00nm_21.0-90.0C,,10 mM CaCl2_260.00nm_90.0-21.0C_R1,,10 mM CaCl2_260.00nm_21.0-90.0C_R1,,5 mM CaCl2_260.00nm_90.0-21.0C,,5 mM CaCl2_260.00nm_21.0-90.0C,,5 mM CaCl2_260.00nm_90.0-21.0C_R1,,5 mM CaCl2_260.00nm_21.0-90.0C_R1,,50 mM CaCl2_400.00nm_90.0-21.0C,,50 mM CaCl2_400.00nm_21.0-90.0C,,50 mM CaCl2_400.00nm_90.0-21.0C_R1,,50 mM CaCl2_400.00nm_21.0-90.0C_R1,,25 mM CaCl2_400.00nm_90.0-21.0C,,25 mM CaCl2_400.00nm_21.0-90.0C,,25 mM CaCl2_400.00nm_90.0-21.0C_R1,,25 mM CaCl2_400.00nm_21.0-90.0C_R1,,10 mM CaCl2_400.00nm_90.0-21.0C,,10 mM CaCl2_400.00nm_21.0-90.0C,,10 mM CaCl2_400.00nm_90.0-21.0C_R1,,10 mM CaCl2_400.00nm_21.0-90.0C_R1,,5 mM CaCl2_400.00nm_90.0-21.0C,,5 mM CaCl2_400.00nm_21.0-90.0C,,5 mM CaCl2_400.00nm_90.0-21.0C_R1,,5 mM CaCl2_400.00nm_21.0-90.0C_R1,
,76,0.375717156726598,35,0.361760263970818,76,0.449619543519368,35,0.409691692216295,76,0.349497775865499,35,0.328182575782492,76,0.415629847285187,35,0.368219877736546,76,0.370110124668272,35,0.353324175281778,76,0.439350773933831,35,0.393921115202021,76,0.426100668107425,35,0.388518890123415,76,0.452208658820675,35,0.406486991882755,76,0.0674811729419948,35,0.0506884694639553,76,0.0269091204754317,35,0.0268131333792057,76,0.0518837995874667,35,0.0315406598605647,76,0.00633453443269872,35,0.00629630600388159,76,0.0571035427329622,35,0.0301731744837653,76,0.0069923967185244,35,0.00662596373727848,76,0.0579726647968022,35,0.0331582883308218,76,0.0247316833250133,35,0.0247908499231138
,75,0.376491965070777,36,0.361840375631009,75,0.44932762006694,36,0.410947236467806,75,0.348767521974459,36,0.328996638952347,75,0.41476719270322,36,0.36951416681266,75,0.369587356018249,36,0.354319263929127,75,0.438819937880995,36,0.395105908893729,75,0.425275732449836,36,0.389285061900096,75,0.451431386291055,36,0.407529629913192,75,0.0667559619894217,36,0.0505026043011688,75,0.0269187497111846,36,0.0268024387873167,75,0.050971534756338,36,0.0316945584920959,75,0.00632880240764159,36,0.00626673820931266,75,0.0565318423827797,36,0.0303913682509583,75,0.00699776011612517,36,0.00661176832947162,75,0.0574952420803302,36,0.0331882448039788,75,0.024758790412839,36,0.0247857690824857
,74,0.377732078240581,37,0.363074795122649,74,0.448910485553856,37,0.4123443553275,74,0.348911222124339,37,0.329573719713059,74,0.413805822407477,37,0.370655150735269,74,0.36889686810674,37,0.355082037112997,74,0.438217845489962,37,0.396264775149764,74,0.424184426737745,37,0.390333861932233,74,0.450617205127711,37,0.408671047559812,74,0.0663276315548994,37,0.0507508162795457,74,0.0269063344089932,37,0.0268227118999003,74,0.0507304520962247,37,0.0317810056049693,74,0.00633309259621932,37,0.00627435561242733,74,0.0557860695607651,37,0.030503826569392,74,0.00699522544543711,37,0.00661285097902086,74,0.056952389319217,37,0.0332722515825899,74,0.0247444592070013,37,0.0247970231671488
,73,0.377885377826574,38,0.363652397080787,73,0.448391267838053,38,0.413436232710117,73,0.349177681386232,38,0.330321422912219,73,0.412776589662399,38,0.37174247309597,73,0.368172985098554,38,0.355556446540838,73,0.437589492883575,38,0.397378810231647,73,0.422276701272369,38,0.390621747211904,73,0.449781828299132,38,0.409709452654186,73,0.0657731437552616,38,0.0508302129983795,73,0.0269029496596451,38,0.0268266114467173,73,0.0507262660148287,38,0.031869954948316,73,0.00631879347948624,38,0.00627869718110832,73,0.0550961319271719,38,0.0305222186043769,73,0.00700535217328878,38,0.00660713792778029,73,0.0562780906181041,38,0.0332481723705289,73,0.024738272605672,38,0.0248026621468362
,72,0.378752200955481,39,0.363751002157928,72,0.447854612436354,39,0.41451602780887,72,0.349609265277061,39,0.330795923008929,72,0.411736314099493,39,0.372927904487283,72,0.367820753786602,39,0.35631923978468,72,0.436761561634316,39,0.398615940557624,72,0.421967434189277,39,0.391570583875051,72,0.448852222792526,39,0.410825707779478,72,0.0654510337316262,39,0.0505742970905118,72,0.0268685501104052,39,0.0268234460996022,72,0.0508233769366578,39,0.0318972517474515,72,0.00630864466033645,39,0.00627076138249196,72,0.0547365482095691,39,0.0306192125640158,72,0.00698339646740527,39,0.00662809845232531,72,0.0559391614178795,39,0.0332729793404072,72,0.0247174508747654,39,0.0248039683731169
,71,0.379930394221612,40,0.364760314707987,71,0.447262308205012,40,0.415527319252324,71,0.349513813432269,40,0.331639199386058,71,0.410712067493986,40,0.374027872590631,71,0.3679194202128,40,0.356930289475416,71,0.435843318895394,40,0.39976926833058,71,0.422202966304504,40,0.39271756874155,71,0.447801725893287,40,0.411935474890735,71,0.0654160833639368,40,0.0506750279656041,71,0.026852857975253,40,0.026779674017414,71,0.0506578515300192,40,0.0320353675407498,71,0.00633208365507551,40,0.00623726975431711,71,0.0545348445174274,40,0.0306301449390664,71,0.00697003766615968,40,0.00660516951721678,71,0.0557115829419737,40,0.033328821065087,71,0.024713494362978,40,0.0247667667914113
,70,0.380292304881821,41,0.365414087708495,70,0.44661281017065,41,0.416646122227919,70,0.348950818699588,41,0.332052863202713,70,0.409639073045947,41,0.375118431632519,70,0.368552729454966,41,0.3578900843547,70,0.434901964710248,41,0.400930463133612,70,0.421222026893028,41,0.393322622482029,70,0.44670044914187,41,0.412980038207027,70,0.0652239510549754,41,0.0507726924297354,70,0.0268790978024144,41,0.0268188755433215,70,0.0503076822275069,41,0.03204265230747,70,0.00632648086986485,41,0.00625956166726186,70,0.0545338021640949,41,0.0307757401698914,70,0.00701407079814471,41,0.00662563457461947,70,0.0551088426704467,41,0.0333349268701343,70,0.0247486775451822,41,0.0247810102195951
,69,0.38041353493821,42,0.366137296260355,69,0.445929030384448,42,0.417732100586974,69,0.348441347776941,42,0.332763272082359,69,0.408585550614529,42,0.376286960489497,69,0.36867724335973,42,0.358620282939185,69,0.433893374909686,42,0.402106542833128,69,0.420108532078798,42,0.393913241477848,69,0.445539005608451,42,0.414101490912433,69,0.0648469301577862,42,0.0508783890449551,69,0.0268905812026526,42,0.0268021929190791,69,0.04994729058442,42,0.0321296506774806,69,0.00631985411866994,42,0.00627931437865049,69,0.0541667883412253,42,0.03086157020925,69,0.00702216966810155,42,0.00660841794881785,69,0.0542968412267603,42,0.0333251364170896,69,0.024755049138044,42,0.0247897673780816
,68,0.380164353781984,43,0.367197682830408,68,0.445153490115179,43,0.418850196806042,68,0.34787311970612,43,0.333680367195383,68,0.407441934980411,43,0.377350240938269,68,0.368014586943485,43,0.35923128594139,68,0.432788931135849,43,0.403289899200117,68,0.419841596579668,43,0.394806442665069,68,0.444333576118902,43,0.415267490870175,68,0.0645161045775606,43,0.0509969355779755,68,0.0268529567576053,43,0.0267889050257945,68,0.0495172810728568,43,0.0323204385529857,68,0.00632533428185675,43,0.00626444371903027,68,0.0532502010548953,43,0.0308290942225411,68,0.00696029526856845,43,0.00659615906789525,68,0.0536680252258937,43,0.0333327177423985,68,0.0247205517767954,43,0.0247831280430012
,67,0.379720365610694,44,0.367799382006575,67,0.44438006559009,44,0.419910363680802,67,0.347339054787279,44,0.33421668898737,67,0.406326548370725,44,0.378381779727508,67,0.36760132479572,44,0.360011858410472,67,0.431724787329277,44,0.404424283119982,67,0.419963500604613,44,0.395853679296283,67,0.443218182334757,44,0.416387589701769,67,0.0640918913451697,44,0.0510404249526392,67,0.0268467510563237,44,0.0268153699505273,67,0.0490403008195586,44,0.0323993725639052,67,0.00632294960638326,44,0.00624829379303679,67,0.0523154593237553,44,0.03087451724414,67,0.00692521470779348,44,0.00659480887520581,67,0.0530937142735097,44,0.0333904741834566,67,0.0247196037743778,44,0.0247876631994323
,66,0.379546713061164,45,0.368099125086053,66,0.443646904873319,45,0.420785612230554,66,0.346797597048719,45,0.334723820622783,66,0.405260467063132,45,0.379431411755466,66,0.367538373391328,45,0.360642197149142,66,0.430651644595342,45,0.405557545119615,66,0.419731341929401,45,0.396823690345161,66,0.442047929008109,45,0.417495122529027,66,0.0636665490888017,45,0.0510980517607432,66,0.0268694368666223,45,0.0267995054891866,66,0.0483897236698807,45,0.0324538806803632,66,0.00632535195965153,45,0.00625117676152022,66,0.0514691788009898,45,0.0308757530363823,66,0.00689687830413618,45,0.00658258891626896,66,0.0522497762818129,45,0.0334169222484557,66,0.0247233838154246,45,0.0247830941546262
,65,0.37931012614694,46,0.36875691419966,65,0.442881605842168,46,0.421805771506333,65,0.346259278744117,46,0.335112413151937,65,0.404143383770927,46,0.380441493999761,65,0.367358890068173,46,0.361355135536211,65,0.429598651180352,46,0.406682562246019,65,0.418653672897366,46,0.397653989623417,65,0.440949860234911,46,0.418629480092551,65,0.0631824552369046,46,0.0512167011968685,65,0.0268347115187386,46,0.0267997148384815,65,0.0476036326690717,46,0.0324815510170052,65,0.00630378933208476,46,0.00626798248350523,65,0.0504956660304106,46,0.0308034450320521,65,0.00684225380785649,46,0.00658793733905767,65,0.0510521047158747,46,0.0333951061172195,65,0.0247057829132394,46,0.0247814870107142
,64,0.379102437797803,47,0.369640210953104,64,0.442115694940189,47,0.422949431127478,64,0.345742209951098,47,0.335661348547386,64,0.403039609300287,47,0.3815095458445,64,0.367146874710671,47,0.361956366946117,64,0.428611543585932,47,0.407837180528357,64,0.417674789821075,47,0.398446108012758,64,0.439882869856416,47,0.419778705179828,64,0.0626547930664359,47,0.0513711890161733,64,0.0268185110454624,47,0.0268195925676685,64,0.0467542369263469,47,0.0326059687123555,64,0.00627989461731439,47,0.0062681017012201,64,0.0494419544628238,47,0.0307070104448828,64,0.00679101648455061,47,0.00660467514072163,64,0.0497323357257644,47,0.03336623909634,64,0.0246907307391054,47,0.0247896143855274
,63,0.378773089009414,48,0.37065603869684,63,0.441213401564699,48,0.423956987324825,63,0.34555652663887,48,0.336238671747737,63,0.401971522552448,48,0.382487320273449,63,0.367162384230179,48,0.362588156717017,63,0.427591744636355,48,0.408974433617948,63,0.416672357179609,48,0.39925514102017,63,0.43882889441782,48,0.420971303038956,63,0.0620139674018812,48,0.0516703516408266,63,0.026821615568758,48,0.02681649488141,63,0.0459617275394569,48,0.0328370858975971,63,0.00628009072586341,48,0.0062732649135867,63,0.0483942754764276,48,0.0306750393122994,63,0.0067757622355783,48,0.00659169844371551,63,0.0482474984155095,48,0.0333468802736694,63,0.0247097544741518,48,0.0247738687154612
,62,0.378579727052309,49,0.370994464683448,62,0.440425901907021,49,0.424693851984571,62,0.345520246825539,49,0.336668623455357,62,0.400943852897042,49,0.383491065155843,62,0.367083872782574,49,0.36336306702633,62,0.426546300670936,49,0.410093504660455,62,0.415602441777574,49,0.400139014368248,62,0.437817093291589,49,0.422127277889209,62,0.0614819955353896,49,0.0517691708597566,62,0.0268308534343544,49,0.0267925413531825,62,0.0452381881864774,49,0.03305471160112,62,0.00628473430328326,49,0.00628547199309092,62,0.047311770737736,49,0.0306940015145343,62,0.00673835348932743,49,0.00657089181734499,62,0.0465917631834465,49,0.0333692379480928,62,0.024701104765197,49,0.0247613713418885
,61,0.378102173254523,50,0.371741380439118,61,0.439605444886286,50,0.425647295518505,61,0.345392367135691,50,0.337066039089334,61,0.399923054144152,50,0.384444233393659,61,0.366862013049305,50,0.364124533235298,61,0.425506727549215,50,0.411248710682943,61,0.414764154864907,50,0.401101751442358,61,0.436742664256773,50,0.42331839999581,61,0.0607550157718696,50,0.0520564729315874,61,0.0268382780562222,50,0.0267958623797323,61,0.0444019816613372,50,0.0333223105351828,61,0.00628729864791442,50,0.00626974110651807,61,0.046216820683898,50,0.0307584157204913,61,0.00670834111059978,50,0.00656782126316869,61,0.044966635674445,50,0.033376519800092,61,0.0247079730083651,50,0.0247620001548284
,60,0.37812559493888,51,0.37250203784138,60,0.438744743911775,51,0.426554531915449,60,0.345105437471514,51,0.337395052927981,60,0.398940099377376,51,0.385448984573082,60,0.36665601342571,51,0.364969928639367,60,0.424563334095312,51,0.412404508469511,60,0.414032059930552,51,0.402023694173983,60,0.435695389396932,51,0.42447498691777,60,0.0602159232574433,51,0.0523227569642534,60,0.0268224807386715,51,0.0267863822905379,60,0.0435073546221549,51,0.033623583495857,60,0.00628075221436931,51,0.00627499098402479,60,0.0449773531628447,51,0.03090129059624,60,0.00666144686553921,51,0.00655409854940542,60,0.0433009467630873,51,0.0333373400767337,60,0.0246970504754448,51,0.0247457956778414
,59,0.377841765183924,52,0.373286943933898,59,0.437872894652684,52,0.427512793391332,59,0.3447031441999,52,0.337759165317438,59,0.39782059092184,52,0.386374698623611,59,0.366571768854661,52,0.365759575316512,59,0.423506562619619,52,0.413491039678235,59,0.413132519314799,52,0.402812101067364,59,0.434677443380639,52,0.425653800724656,59,0.0595829903986935,52,0.0527248076113412,59,0.0267838221560067,52,0.0267704690985036,59,0.0426172038479621,52,0.0339582462598365,59,0.0062576731385197,52,0.00628080414903569,59,0.0438523113949911,52,0.0309551886733341,59,0.00657810477101585,52,0.00654126636015495,59,0.0416807323235439,52,0.0333179324956996,59,0.024657142929186,52,0.0247195760212185
,58,0.377702022186598,53,0.37397864757634,58,0.436980235838332,53,0.428454695028525,58,0.344576179325767,53,0.338015660849733,58,0.396782807581969,53,0.387319047864803,58,0.366495895047264,53,0.36660653716019,58,0.42247409068648,53,0.414644513941446,58,0.412298770512848,53,0.403769935141706,58,0.43364687490312,53,0.42687113885094,58,0.0589936134298837,53,0.0531056031463505,58,0.026791418742431,53,0.0267563746254167,58,0.041948338674234,53,0.0343510121888645,58,0.00624761236389367,53,0.00629082149626898,58,0.0428233309170219,53,0.0311567044448737,58,0.00653203502248344,53,0.00653805505744144,58,0.0403171040549113,53,0.0333569730570202,58,0.0246730587697038,53,0.0247049078390205
,57,0.377373177491245,54,0.374631474668564,57,0.436121166403865,54,0.4294408237942,57,0.344100494575282,54,0.3380508475269,57,0.395739381611993,54,0.388232376466944,57,0.366547101348562,54,0.367226257515734,57,0.421472262162915,54,0.415753178894399,57,0.411151731918406,54,0.404740874723622,57,0.432604156314195,54,0.42802668744991,57,0.0584373834590498,54,0.0534511327961173,57,0.0268075473457876,54,0.0268173995470889,57,0.0410743870356934,54,0.0347518512728051,57,0.00625148871841337,54,0.00630812512171364,57,0.0418025489907578,54,0.0314490185575282,57,0.00650742683830322,54,0.00655260654152375,57,0.0390903860365541,54,0.033399476422631,57,0.0246833736910216,54,0.0247253614974655
,56,0.376617204697319,55,0.374896465072394,56,0.435227047772412,55,0.430402374085046,56,0.343495314410798,55,0.337922105203748,56,0.394691817191705,55,0.389142755082966,56,0.366546013387069,55,0.367590289870031,56,0.420430617853827,55,0.416923563644895,56,0.409887336047631,55,0.405687791519183,56,0.431587530589168,55,0.429174837441328,56,0.057666415663829,55,0.0536886113548393,56,0.0268083429434264,55,0.0268084716892098,56,0.0402077082346434,55,0.0350464681049119,56,0.00624107904230913,55,0.00630772183153298,56,0.0406780883614769,55,0.0316983858328918,56,0.00650135051573155,55,0.00654541183000788,56,0.0380716003011747,55,0.0334541986719141,56,0.0246777965799472,55,0.0247059167634153
,55,0.376268635493241,56,0.375263965855615,55,0.434226259807049,56,0.431026668725402,55,0.343127675531882,56,0.337821842435341,55,0.393635397712743,56,0.390020411562293,55,0.366491039148638,56,0.368045484248784,55,0.419381509069765,56,0.417958472003854,55,0.408940335970842,56,0.406739165068847,55,0.43056816299396,56,0.430334293270684,55,0.0571588984824164,56,0.0539691984503619,55,0.0268010411588861,56,0.0267806855989417,55,0.0395507280835241,56,0.0353747618437088,55,0.00624554099595705,56,0.00628892617627078,55,0.0395005029325293,56,0.032319654916847,55,0.00649577802130719,56,0.00653727191208832,55,0.0372730614262946,56,0.0335924997185122,55,0.024688767787556,56,0.0246799955569707
,54,0.376021002194806,57,0.375697359067515,54,0.43321515092131,57,0.432039482761441,54,0.342688040969874,57,0.337570060019879,54,0.392578217610603,57,0.390869731766142,54,0.366358894919985,57,0.368164296744295,54,0.41835243076088,57,0.419002158715024,54,0.407902713115791,57,0.407874073411836,54,0.429542154071358,57,0.431459538384867,54,0.0566711329168569,57,0.05416262382689,54,0.0267984785049656,57,0.0267861128039239,54,0.0388555813680758,57,0.0356633807085739,54,0.00623878395746063,57,0.00624662104672915,54,0.0384300998188163,57,0.0331217727546084,54,0.00647711563566102,57,0.00651796552997937,54,0.0366094961119791,57,0.0338105152555662,54,0.0246905411952896,57,0.0246641403842188
,53,0.375508006556503,58,0.376115729438977,53,0.432288990584955,58,0.432937228932746,53,0.342280257986749,58,0.337290721519625,53,0.391566854444898,58,0.391745540642345,53,0.366121700618318,58,0.367935199051432,53,0.417303412830705,58,0.420023568108604,53,0.4067753060253,58,0.408975410750004,53,0.428493291747308,58,0.43259397463871,53,0.0561669701706223,58,0.0543045282967054,53,0.0267729273694208,58,0.0268106964407032,53,0.0382300543875696,58,0.0359861416088562,53,0.00623910741463364,58,0.0062474703791051,53,0.0374083214916342,58,0.0339268364198971,53,0.00643436990712305,58,0.00654919994665874,53,0.0360736873868813,58,0.034088903830482,53,0.0246664540649383,58,0.0246942143730642
,52,0.374943246858045,59,0.376586514573873,52,0.431309898127252,59,0.433836143738118,52,0.341901690866565,59,0.337021534701503,52,0.390482581398344,59,0.392694281324516,52,0.365854216299172,59,0.367483332866877,52,0.416191567510375,59,0.421101577750888,52,0.405741751094503,59,0.410117359823229,52,0.427391960208905,59,0.433757883088771,52,0.0557727225750356,59,0.0546933378687123,52,0.0267817293074304,59,0.0268156467401155,52,0.0376505607943587,59,0.0362648358125929,52,0.00623033641348214,59,0.00626946306867699,52,0.0365605367107372,59,0.034919951249773,52,0.00642517157225196,59,0.00656932055476364,52,0.0356329545983597,59,0.0345034928015489,52,0.0246844644913729,59,0.0246849158122831
,51,0.374423980713131,60,0.376683602119371,51,0.430403900543686,60,0.434706059716618,51,0.341423858485642,60,0.336738800451813,51,0.389477386743181,60,0.393657700004972,51,0.365327780687461,60,0.366668833753958,51,0.415152574257538,60,0.422185527075062,51,0.404733614265133,60,0.411352875984089,51,0.426354272287688,60,0.43490513228477,51,0.0553023266293711,60,0.0551365800787004,51,0.026785152744085,60,0.0267666091926282,51,0.0370736509253523,60,0.0366636651584777,51,0.00623347243849392,60,0.00625860925771761,51,0.0357159919365502,60,0.0359174872977412,51,0.00642648143633458,60,0.00653440421449338,51,0.035267493142948,60,0.0351612223872365,51,0.0246906108367327,60,0.0246355849157243
,50,0.373999749897138,61,0.37679939464482,50,0.429405916588984,61,0.435603332717432,50,0.341057163781279,61,0.336367323455649,50,0.388398545654429,61,0.394610174236258,50,0.364810798720641,61,0.365963859517325,50,0.413999821624553,61,0.423263330777875,50,0.403765917213456,61,0.412676015389254,50,0.425243944057274,61,0.43603165906507,50,0.0549299617518327,61,0.055369890022597,50,0.0267564649066649,61,0.0268080489204239,50,0.0365851180318204,61,0.0372002598815884,50,0.00623676545817063,61,0.00625339384888028,50,0.0350019743284776,61,0.0371030146846642,50,0.00640246513839208,61,0.00656257012996298,50,0.0349955690965104,61,0.0361355209059019,50,0.0246498477010136,61,0.0246679635086146
,49,0.373229501632329,62,0.377525001519757,49,0.428379190663457,62,0.436704910195563,49,0.340570569689929,62,0.336124062074531,49,0.387364428267471,62,0.395626898933784,49,0.364347354805006,62,0.365066994239337,49,0.412908398314237,62,0.424353403332966,49,0.402769499687275,62,0.414045836495673,49,0.424140100452159,62,0.437168332762513,49,0.0544338337979791,62,0.0559046589537024,49,0.0267743208131408,62,0.0268173660747036,49,0.0360408285337467,62,0.0376540140811973,49,0.00623041380819905,62,0.00624676418194558,49,0.0344066902368108,62,0.0381362354989358,49,0.00641142408777665,62,0.00655000565375368,49,0.0347433538964569,62,0.0374879492877203,49,0.0246804042576177,62,0.0246666754376938
,48,0.372746881974412,63,0.379023761312857,48,0.427469665041078,63,0.438008644004306,48,0.340057894155525,63,0.335887176846728,48,0.386310132805079,63,0.396645117165419,48,0.363860308029212,63,0.364106744882567,48,0.411796470707761,63,0.425445563940083,48,0.401799560724261,63,0.415378335957606,48,0.423018260341026,63,0.438333625797454,48,0.0540983862602992,63,0.0566027914272439,48,0.0267831321375099,63,0.0268069293267131,48,0.0355565250376512,63,0.0381574901031005,48,0.00619686003532716,63,0.00625130072587349,48,0.0339270607792064,63,0.0388538293786023,48,0.00642024345980874,63,0.00652785367880101,48,0.0345502404499668,63,0.0391908486634803,48,0.0246647719301936,63,0.0246338372511895
,47,0.372239298078636,64,0.379049523009064,47,0.426434581541027,64,0.439017132098364,47,0.339598497677798,64,0.335870423634048,47,0.385297070619091,64,0.397637289648125,47,0.363544058458953,64,0.363644688668502,47,0.410712320287027,64,0.426551112286163,47,0.4009915648271,64,0.416483944874504,47,0.421967553587671,64,0.439567139802944,47,0.0538158790680239,64,0.0565810911979204,47,0.0267637462474162,64,0.0268204258210206,47,0.035185587186641,64,0.0388091035814923,47,0.00621943992142558,64,0.00626203000441859,47,0.0336783877153729,64,0.0397302051706178,47,0.00640860411673645,64,0.00655064115479141,47,0.034401419086892,64,0.0410927358278235,47,0.0246562736634221,64,0.02465282556955
,46,0.371576709689903,65,0.378970321853196,46,0.425377715960929,65,0.440034328317298,46,0.339063953936334,65,0.335968461457901,46,0.384225303007622,65,0.3986612114528,46,0.363060096455969,65,0.363261345324103,46,0.409541536356169,65,0.427695273300672,46,0.400098064855785,65,0.417438067053337,46,0.420842039069599,65,0.440795056379953,46,0.0535058335240301,65,0.0565108099689902,46,0.0267736503878849,65,0.0267869946375926,46,0.0348503104080383,65,0.0395112716400765,46,0.00622850195357957,65,0.0062422362329826,46,0.0333484330525687,65,0.0406971682254987,46,0.00641230474272126,65,0.00654341999170797,46,0.0342705193961799,65,0.0430327923309925,46,0.0246813462465726,65,0.02463750245279
,45,0.370795623325406,66,0.379477919662516,45,0.424448987125454,66,0.441179046774371,45,0.33841063239958,66,0.335812695011042,45,0.383176662294035,66,0.399690001158354,45,0.362244239887383,66,0.362917227481644,45,0.408415713746019,66,0.428871429369854,45,0.399195214477941,66,0.418270129185326,45,0.419745785341758,66,0.442078868123062,45,0.0531471896840291,66,0.0567055396952514,45,0.0268050027884524,66,0.0267640084408533,45,0.0344932531338063,66,0.0399903883384233,45,0.00621006328559169,66,0.00624746419879431,45,0.0329225767006795,66,0.0416218234681802,45,0.0064579040397155,66,0.00654912902898025,45,0.0341748592465587,66,0.0448135786927466,45,0.024683609676745,66,0.0246336928509043
,44,0.370265101946888,67,0.380441748841757,44,0.423407439805874,67,0.442274450897408,44,0.337742781766853,67,0.336132156293621,44,0.382151229783584,67,0.400826645714391,44,0.361543901131117,67,0.362794516488825,44,0.407278126512775,67,0.430120075386328,44,0.398209941362026,67,0.418877980289521,44,0.4186295341114,67,0.443453179819326,44,0.0529140404424195,67,0.0567211294471229,44,0.0268011254096098,67,0.0267654964251084,44,0.0342018860090288,67,0.0405477104568428,44,0.00621259707520889,67,0.00624392311616284,44,0.0326253626286514,67,0.0423766990083666,44,0.00644141842990572,67,0.00655082624419142,44,0.0340451333051223,67,0.0461940812805751,44,0.0246814503639845,67,0.0246302367935646
,43,0.369642022766528,68,0.38197005766941,43,0.422324327567935,68,0.443476039108735,43,0.337081294502809,68,0.336817839890948,43,0.381196700040465,68,0.401914751857707,43,0.361043796318924,68,0.362759971028329,43,0.406188016139838,68,0.431394988323948,43,0.397265489810794,68,0.419369175659581,43,0.417506569157651,68,0.44490426507346,43,0.0526420617315989,68,0.0567296644507981,43,0.0267974152664372,68,0.0267836167023924,43,0.0339398187504424,68,0.0409791981231295,43,0.00620286561590745,68,0.00625460896236895,43,0.0324497564447372,68,0.0429954162755889,43,0.00644666785033868,68,0.00658483924128598,43,0.0339222246983857,68,0.0472896134816717,43,0.0246830265098989,68,0.0246342577199962
,42,0.369021094229496,69,0.383279821042667,42,0.421267808799652,69,0.444627510984825,42,0.336306435127626,69,0.337534724639845,42,0.380082587041984,69,0.403081172103998,42,0.360422019326727,69,0.363056256171556,42,0.404955274340666,69,0.432772511169215,42,0.396382662447028,69,0.419719596323032,42,0.41641356698643,69,0.446366967200619,42,0.0524246449536455,69,0.056510738351593,42,0.0268228156529848,69,0.0268077540001068,42,0.0336273280009153,69,0.0409909582180885,42,0.00619720734771653,69,0.0062488911383748,42,0.0322168582020783,69,0.0436265512649054,42,0.00649365468907295,69,0.00660257282319151,42,0.0338235291135107,69,0.0480066044946685,42,0.0247099477158385,69,0.0246491827900942
,41,0.368302082944886,70,0.384310513146742,41,0.420152612123167,70,0.445758056974493,41,0.335730854916548,70,0.338636611308118,41,0.379056806671956,70,0.404243857547036,41,0.359704595797367,70,0.363622443501891,41,0.403868990763103,70,0.434209356360433,41,0.395389446402969,70,0.420222661317039,41,0.415305895319065,70,0.447956222590624,41,0.0522490736249983,70,0.0560866143629449,41,0.026787865427896,70,0.0268158330672033,41,0.0334871234533667,70,0.0410961128025201,41,0.00619940067601119,70,0.00624495534806683,41,0.0319776550890163,70,0.0439467232827872,41,0.00647460848733566,70,0.00661048257166467,41,0.0337390751675881,70,0.0483852771988923,41,0.0246997794371706,70,0.0246444272208981
,40,0.367640008012376,71,0.385933870653355,40,0.419135162332406,71,0.4468807071556,40,0.335212488668154,71,0.339558174226332,40,0.378025215431226,71,0.405516102367804,40,0.358982156160932,71,0.364239333788602,40,0.402724512944575,71,0.435590103594083,40,0.394435814181742,71,0.421180359431184,40,0.414241201211829,71,0.449497564944768,40,0.0520756767229608,71,0.0555660670781684,40,0.0268171533291764,71,0.0268015362277997,40,0.0334103937355609,71,0.04062713154316,40,0.00621800592732183,71,0.0062324098302506,40,0.0318065070315375,71,0.0440947306308004,40,0.00650130512201181,71,0.0065937417215951,40,0.0337064174612602,71,0.0486501237476055,40,0.0246938328888318,71,0.0246377738011607
