CSV Report,2024-02-20_RNA_melting_MgCl2_Na_only_HEPES.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00,400.00
Averaging Time (s),.1
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),90.0
Return (°C),21.0

Derivative
Lower limit (°C),-5
Upper limit (°C),110

Number of stages,4
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,Yes,1.0,1.0,21.0,2.00
Stage 2,Yes,1.0,1.0,90.0,2.00
Stage 3,Yes,1.0,1.0,21.0,2.00
Stage 4,Yes,1.0,1.0,90.0,0.00

SAMPLES
Name,10 mM MgCl2_260.00nm_90.0-21.0C,,10 mM MgCl2_260.00nm_21.0-90.0C,,10 mM MgCl2_260.00nm_90.0-21.0C_R1,,10 mM MgCl2_260.00nm_21.0-90.0C_R1,,5 mM MgCl2_260.00nm_90.0-21.0C,,5 mM MgCl2_260.00nm_21.0-90.0C,,5 mM MgCl2_260.00nm_90.0-21.0C_R1,,5 mM MgCl2_260.00nm_21.0-90.0C_R1,,1 mM MgCl2_260.00nm_90.0-21.0C,,1 mM MgCl2_260.00nm_21.0-90.0C,,1 mM MgCl2_260.00nm_90.0-21.0C_R1,,1 mM MgCl2_260.00nm_21.0-90.0C_R1,,0.1 mM MgCl2_260.00nm_90.0-21.0C,,0.1 mM MgCl2_260.00nm_21.0-90.0C,,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,,0.1 mM MgCl2_260.00nm_21.0-90.0C_R1,,10 mM MgCl2_400.00nm_90.0-21.0C,,10 mM MgCl2_400.00nm_21.0-90.0C,,10 mM MgCl2_400.00nm_90.0-21.0C_R1,,10 mM MgCl2_400.00nm_21.0-90.0C_R1,,5 mM MgCl2_400.00nm_90.0-21.0C,,5 mM MgCl2_400.00nm_21.0-90.0C,,5 mM MgCl2_400.00nm_90.0-21.0C_R1,,5 mM MgCl2_400.00nm_21.0-90.0C_R1,,1 mM MgCl2_400.00nm_90.0-21.0C,,1 mM MgCl2_400.00nm_21.0-90.0C,,1 mM MgCl2_400.00nm_90.0-21.0C_R1,,1 mM MgCl2_400.00nm_21.0-90.0C_R1,,0.1 mM MgCl2_400.00nm_90.0-21.0C,,0.1 mM MgCl2_400.00nm_21.0-90.0C,,0.1 mM MgCl2_400.00nm_90.0-21.0C_R1,,0.1 mM MgCl2_400.00nm_21.0-90.0C_R1,
,74,0.311746394782727,37,0.276816841356569,74,0.330874011086681,37,0.296694875195041,74,0.286594724265587,37,0.250974048624418,74,0.301000113572149,37,0.266601169952154,74,0.293908774145122,37,0.255479546769672,74,0.306466906806409,37,0.26813057458828,74,0.36130429880195,37,0.311179023962723,74,0.37653210438869,37,0.324762627754151,74,0.0219067866379982,37,0.0215825190218096,74,0.0217966400512716,37,0.021471221149474,74,0.00433457955229002,37,0.00409795839157234,74,0.00435213747668625,37,0.00414374154924865,74,0.00390979247605189,37,0.00368050274293882,74,0.00378831645745514,37,0.0035259737966369,74,0.0228163809639495,37,0.0226153415845907,74,0.0227281865413212,37,0.0225855786550152
,73,0.310404336148237,38,0.27743047958415,73,0.329806113978627,38,0.297457778820174,73,0.285243327995599,38,0.251542509069819,73,0.299823642223072,38,0.267299064753396,73,0.292397446493932,38,0.256019117923939,73,0.305015376075072,38,0.268738003271543,73,0.360333052149415,38,0.311981971456975,73,0.375334673789499,38,0.325575440526849,73,0.0218999926789964,38,0.0216177153072578,73,0.0217811119598771,38,0.0215142896475211,73,0.00433510150081318,38,0.00410786759069847,73,0.00435315087260982,38,0.00413665302884349,73,0.00390716154782831,38,0.00369532225247091,73,0.00377892729234995,38,0.00357196507760577,73,0.0228144830470467,38,0.0226288248662317,73,0.0227131406619639,38,0.0226163298871124
,72,0.309159354684618,39,0.278102525348136,72,0.328753061662264,39,0.298299508024284,72,0.283903271376846,39,0.252149078528036,72,0.298701171002589,39,0.268008092392013,72,0.290848669794896,39,0.256580807552529,72,0.303589736147763,39,0.269364971785022,72,0.35917648446617,39,0.312808927597199,72,0.374070640327557,39,0.326454773057808,72,0.0219282601070159,39,0.0216137417868333,72,0.0217696824630257,39,0.0215195277360187,72,0.00434007021506439,39,0.00409809205456992,72,0.00434991221629988,39,0.00412034069691224,72,0.00388056410804224,39,0.00368015404393782,72,0.00378127331385153,39,0.00357226013656864,72,0.0228006573759852,39,0.0226163858180739,72,0.0226996682896212,39,0.0225917622474626
,71,0.307889273183242,40,0.278727396388238,71,0.327788401927797,40,0.29907542590694,71,0.282658807651661,40,0.252764294378345,71,0.297621522318405,40,0.268763626569258,71,0.28936907840439,40,0.257142339592693,71,0.302197220002796,40,0.270028634831171,71,0.357850934185128,40,0.313682785122473,71,0.37272802965305,40,0.327375113874458,71,0.0219013852678297,40,0.0215896331516033,71,0.0217734684091812,40,0.0215290859146956,71,0.00434166928243311,40,0.00411032987776191,71,0.00435350774518087,40,0.0041375796137408,71,0.00384624915365523,40,0.00367194871998822,71,0.00377776422825198,40,0.00356743002134718,71,0.0227766008592057,40,0.0226216508557768,71,0.0226952706540052,40,0.0225953458957
,70,0.306778175383759,41,0.279394322652925,70,0.326839126239411,41,0.299885923769537,70,0.281480441431824,41,0.253404458434135,70,0.296580938873909,41,0.269514055864127,70,0.287963066239559,41,0.257765207237685,70,0.300840645465967,41,0.270691968469911,70,0.356536575699048,41,0.314624950738678,70,0.371195974837076,41,0.328316740526406,70,0.0218945786041465,41,0.0216074278003103,70,0.0218006993773431,41,0.0215493834480791,70,0.00435217166468414,41,0.00412510626198777,70,0.00435295966204595,41,0.00414693676108856,70,0.00387913135989152,41,0.0036851905400214,70,0.00379507129403882,41,0.00359736107684898,70,0.0227945192955421,41,0.0226388006869974,70,0.0227241927433305,41,0.0226130397438409
,69,0.305676902770351,42,0.280156462745543,69,0.325878685686747,42,0.300687022731917,69,0.280284081352302,42,0.254101702762489,69,0.295558141741796,42,0.270263258150558,69,0.28659231610704,42,0.258488573877492,69,0.299513569716477,42,0.271360188709113,69,0.355137292254489,42,0.315638837588082,69,0.369656212943136,42,0.329319758929473,69,0.0219316326019562,42,0.0215934093394063,69,0.0218370402646201,42,0.0215552929600399,69,0.00433769928834877,42,0.00412655186135613,69,0.00435439991621964,42,0.00416293960860347,69,0.00390903990930881,42,0.00369506794392677,69,0.00381619595302596,42,0.00359590543728329,69,0.0228133043728751,42,0.0226384746316518,69,0.0227555832856778,42,0.0226231213768625
,68,0.304698598214077,43,0.280938035190473,68,0.324976157599805,43,0.301543276964508,68,0.279216624852009,43,0.254779269541781,68,0.294592373108526,43,0.271036304247507,68,0.285326348142236,43,0.259204215365307,68,0.298265336616875,43,0.27208654263956,68,0.353505658314896,43,0.316695584942262,68,0.36793591955009,43,0.330365540516724,68,0.0219378644731289,43,0.0216168899880342,68,0.0217994970771403,43,0.0215385069241475,68,0.00432923060448706,43,0.0041390215923624,68,0.00437285951786115,43,0.00415472074189554,68,0.00388959886162578,43,0.00371896882139808,68,0.00376719276810413,43,0.00358532281735532,68,0.0227866960163249,43,0.022652573766366,68,0.0227232772521893,43,0.0226249459679997
,67,0.303716361963691,44,0.281657642569644,67,0.324140553688179,44,0.302391661867406,67,0.278195896626585,44,0.255482419156943,67,0.293698342203877,44,0.271809347772336,67,0.284104826483498,44,0.259906711104708,67,0.297107970191132,44,0.272881744062393,67,0.351743518285955,44,0.317737756578646,67,0.366236991976101,44,0.331457489016625,67,0.0219272992989251,44,0.0216253567928008,67,0.021769232771383,44,0.0215366504389034,67,0.00433567931273188,44,0.00413602227179433,67,0.00437566405797846,44,0.00412911999514219,67,0.00387685894641359,44,0.00370130450917986,67,0.00377272830843465,44,0.00359685109699909,67,0.0227941220682205,44,0.0226459152794615,67,0.0227103716779715,44,0.0226103274832856
,66,0.302752988368055,45,0.282428478102101,66,0.323267601178446,45,0.303270002876514,66,0.277220520948549,45,0.25620489816886,66,0.292814999445048,45,0.272604394070098,66,0.282928470596828,45,0.260642197613799,66,0.295986145018323,45,0.273689162674948,66,0.349965087912775,45,0.318853903539892,66,0.364476282183119,45,0.332661436259703,66,0.0219578365336745,45,0.0216248226946574,66,0.0217585513907225,45,0.0215347169902479,66,0.00435706312100967,45,0.00413475215599788,66,0.00436792018337326,45,0.00413258029598327,66,0.00390573774785682,45,0.00371108384442724,66,0.0037577161189603,45,0.00358857878816175,66,0.0228178250402571,45,0.0226559642362202,66,0.0227005763392497,45,0.0225964211015648
,65,0.301859204898467,46,0.283279347396017,65,0.322371506990348,46,0.304093631291912,65,0.276279684923189,46,0.256992646828534,65,0.291933157130391,46,0.273409109176127,65,0.281885268472764,46,0.26148099886748,65,0.294867212821098,46,0.2744787789576,65,0.348272459507441,46,0.320071255468474,65,0.36264235846479,46,0.333849536116629,65,0.0219414372245163,46,0.0216338724098458,65,0.0217866680260585,46,0.021507049565587,65,0.00434295346461709,46,0.0041290876376493,65,0.0043594737959824,46,0.00417297822961759,65,0.00389929314697695,46,0.00372395545100309,65,0.00375791536551487,46,0.00358903548526438,65,0.0228050684712047,46,0.0226578703502984,65,0.0227195010976529,46,0.0225769161791267
,64,0.300957777608855,47,0.284156984419245,64,0.321530776792343,47,0.304983115933986,64,0.275409263148223,47,0.257824803231239,64,0.291053603589149,47,0.274273929588007,64,0.280836420508029,47,0.262361549065014,64,0.293786776510988,47,0.275386245655392,64,0.346527493771632,47,0.321312670202529,64,0.360837143857131,47,0.335086441594966,64,0.0219095193505207,47,0.0216370685338993,64,0.0217649997351255,47,0.0215248573148984,64,0.00434448616579729,47,0.00416216463125264,64,0.00435778277508528,47,0.00415568146798212,64,0.00389031903135401,47,0.00372967706707287,64,0.00374807607024969,47,0.00358286709380499,64,0.0228189962992744,47,0.0226473339712292,64,0.0227000239433835,47,0.0225722901761703
,63,0.300107857566267,48,0.285050975189351,63,0.320682632329881,48,0.305869387605768,63,0.274547321842877,48,0.258665906583811,63,0.290215122544133,48,0.275128976228787,63,0.279827229695269,48,0.263271742115791,63,0.292788023084642,48,0.27630885680461,63,0.34481433551565,48,0.322531656350129,63,0.359131062029177,48,0.336383220874286,63,0.0219132699516087,48,0.0216429441580807,63,0.021729055309724,48,0.0215258355981002,63,0.00434188727121035,48,0.00417487021381147,63,0.00435012195129331,48,0.00415782124773936,63,0.0039038967565559,48,0.00372652848538191,63,0.00373918112734583,48,0.00358293340208772,63,0.0228357751258274,48,0.0226346379158243,63,0.0226734818651831,48,0.0225959444447786
,62,0.299295595829922,49,0.285966211714385,62,0.319857600143162,49,0.306759567161395,62,0.273740575794591,49,0.259481035505899,62,0.289430555681326,49,0.276011086350687,62,0.278920413099429,49,0.264201806421072,62,0.291835799242835,49,0.277242373818929,62,0.343269602589137,49,0.323815457928238,62,0.357524975796312,49,0.337711334400438,62,0.0219146819871644,49,0.0216665602518649,62,0.0217490347768865,49,0.0215240957022394,62,0.00433954148790087,49,0.00416234725822594,62,0.0043366381592185,49,0.00418378108296376,62,0.00391762637819141,49,0.00373781264656686,62,0.00374691642369596,49,0.00358287408027085,62,0.0228287578093254,49,0.022652559705857,62,0.0226859847498626,49,0.0226026705028316
,61,0.298470082768004,50,0.286970236136164,61,0.319042467070817,50,0.30769387577987,61,0.272928143555591,50,0.260361464908214,61,0.28860319250203,50,0.276930523724077,61,0.277963696856672,50,0.265208222320765,61,0.290862542738519,50,0.278218183871448,61,0.341654225122691,50,0.32515102720047,61,0.355969800043183,50,0.338977985236822,61,0.0219130937720547,50,0.0216820658081368,61,0.0217417149101208,50,0.0215536136900997,61,0.00434019385598877,50,0.00417495414378007,61,0.00433464734322464,50,0.00417673382508901,61,0.00390602223039244,50,0.00373962159874493,61,0.00374194986784046,50,0.00362667995001481,61,0.0228202567446244,50,0.0226672748405849,61,0.0226719042712652,50,0.0226107985980852
,60,0.297681460745855,51,0.287957134869135,60,0.318218714666448,51,0.308664034459111,60,0.272103410413049,51,0.261252371519684,60,0.287771300620233,51,0.277846954594398,60,0.277049831933406,51,0.266211240298624,60,0.289909915817888,51,0.279264455953446,60,0.340138751968006,51,0.326450742357914,60,0.354439984995281,51,0.340361509394513,60,0.0219298755474932,51,0.0216707585000974,60,0.0217598653723096,51,0.02155612862589,60,0.0043429877617537,51,0.00418193779243075,60,0.00433842804039968,51,0.00416883123415484,60,0.00388607925983678,51,0.00373903066179296,60,0.00374714889171307,51,0.00361664247725165,60,0.0227826605161313,51,0.0226683078038259,60,0.0226874796823265,51,0.0225987051865201
,59,0.296795671440945,52,0.288962867195346,59,0.317367535770272,52,0.309617742281974,59,0.271239228079863,52,0.262148416829995,59,0.286933901869394,52,0.278804074792013,59,0.276122658865674,52,0.267202540296539,59,0.288989417943828,52,0.280290613356772,59,0.338685873387125,52,0.327730763699448,59,0.352925490093578,52,0.341700078806231,59,0.0218966307951563,52,0.0216789747199836,59,0.0217485593174495,52,0.0215421023100627,59,0.00433298344511105,52,0.0041770328022397,59,0.00432529280047274,52,0.00418449686676965,59,0.00388245533700549,52,0.00376345343578245,59,0.00374273381529591,52,0.00361066610323897,59,0.0227983541042648,52,0.0226774061951067,59,0.0226781689872195,52,0.0225920224583364
,58,0.295850134630811,53,0.289962544293492,58,0.316486691761832,53,0.310580728532784,58,0.270365593100799,53,0.263061379494949,58,0.286061244697176,53,0.279741254120589,58,0.275113192922558,53,0.268229331371687,58,0.287987328155027,53,0.281329278947353,58,0.337296283005185,53,0.329065314120728,58,0.351546169329848,53,0.343033514186003,58,0.0219328748026035,53,0.0216805566666995,58,0.0217564515330064,53,0.0215619386710988,58,0.00432636995820023,53,0.00417465900342488,58,0.00433748201482826,53,0.00419041087952889,58,0.00390623978737463,53,0.00375631340250164,58,0.00376088802236002,53,0.00363338742320345,58,0.0228103841839332,53,0.022674622992551,58,0.022689203321155,53,0.0226046879378062
,57,0.294950224543528,54,0.291071946599925,57,0.315597183223473,54,0.311556852021853,57,0.269520815452309,54,0.263989586891515,57,0.285199231103393,54,0.280737420626867,57,0.274174274255696,54,0.269336773138614,57,0.287015674372098,54,0.282408126136902,57,0.335972801462443,54,0.330411218586926,57,0.350119667307723,54,0.344422664445956,57,0.0218798031357659,54,0.0216945639616023,57,0.0217339043647893,54,0.0215645128411255,57,0.00433712118685961,54,0.00418726663721695,57,0.00434381388908716,54,0.0041961219952684,57,0.00387449638393528,54,0.00376529982837522,57,0.00373340626214441,54,0.0036183520584329,57,0.0227926003215178,54,0.0226805446469996,57,0.0226766607997064,54,0.0226036329467529
,56,0.294030674476089,55,0.292148436124011,56,0.31469719125075,55,0.312494544709705,56,0.268619596658387,55,0.264902466964053,56,0.28430123865052,55,0.28170489871024,56,0.273225433559715,55,0.270405678605444,56,0.286008584371756,55,0.283430421944495,56,0.334671953348243,55,0.331815622764843,56,0.348814080210831,55,0.345766617808373,56,0.0219067572401102,55,0.0216628243874356,56,0.0217313587605878,55,0.0215608869766468,56,0.00435791150881871,55,0.00418368451670932,56,0.00433631914268424,55,0.004185180590576,56,0.00391420517480002,55,0.00374123514779033,56,0.00371421094397934,55,0.0036062302964183,56,0.0228297059905735,55,0.0226620629954157,56,0.0226744019612057,55,0.0226057375764081
,55,0.293174876002959,56,0.293211517711863,55,0.313825987027437,56,0.313508769912772,55,0.267815658104832,56,0.265807117514658,55,0.283403529053398,56,0.282678717724748,55,0.272313070781008,56,0.271478529688025,55,0.284999908628651,56,0.284503889336442,55,0.333407760751603,56,0.333185304564473,55,0.347494276937779,56,0.347181290852713,55,0.0219379138921642,56,0.0216828840966882,55,0.0217123971957933,56,0.021575279936009,55,0.00432897620219249,56,0.00420029533690559,55,0.00433451691016389,56,0.00416864472607767,55,0.00392691355866812,56,0.00376595538773734,55,0.00371262973402255,56,0.00362044590300489,55,0.0228102352905429,56,0.022687555009959,55,0.0226616573713264,56,0.0225995791165073
,54,0.292216490982059,57,0.294321866502772,54,0.312957742375545,57,0.314495675915134,54,0.266943449910595,57,0.266731921625154,54,0.282510085621281,57,0.283659091963048,54,0.271302234079531,57,0.272585293646989,54,0.284083632362551,57,0.28558958135239,54,0.332174590005543,57,0.334600867140307,54,0.3461947613842,57,0.348573931996502,54,0.0218959045894633,57,0.0216969017284652,54,0.0217222873861105,57,0.0215728022336369,54,0.00435331861321647,57,0.00420214623781369,54,0.00432589902097833,57,0.0041771254242543,54,0.00388817712981572,57,0.00377113034862084,54,0.00373738615883174,57,0.0036128907587713,54,0.0227878987738621,57,0.0226787037761431,54,0.0226825310561176,57,0.0225981484605654
,53,0.29128493861724,58,0.295356021299567,53,0.312085999905121,58,0.315466572847778,53,0.265983942962358,58,0.267610257549835,53,0.281610431160109,58,0.284685063200763,53,0.270322365364688,58,0.273588083636884,53,0.283093769130433,58,0.286695042178988,53,0.330918612193736,58,0.336046666476495,53,0.344959514698793,58,0.350100248251354,53,0.021893065597007,58,0.0216912570889716,53,0.0217518408895795,58,0.0215592621819415,53,0.00435434689431406,58,0.0041849267876671,53,0.0043124964047411,58,0.00418275940774894,53,0.00388528823238086,58,0.00374931914020476,53,0.00376281158487181,58,0.00361470253083665,53,0.0228002919030809,58,0.0226572569874249,53,0.0227013116941654,58,0.0225891842852988
,52,0.290368210978934,59,0.296396944962728,52,0.31115568827738,59,0.316402451888827,52,0.265032158211734,59,0.268569508339412,52,0.280676851580099,59,0.285680685231921,52,0.26931899232351,59,0.274661017247725,52,0.28201213560274,59,0.287745332300483,52,0.329714352780261,59,0.337545281229742,52,0.343684238603012,59,0.351568988443967,52,0.0218896663907152,59,0.0217179009709803,52,0.0217212805450106,59,0.0215889870954314,52,0.00433551270047751,59,0.00421371967172815,52,0.00431510926841628,59,0.00420315670078202,52,0.00390188704388468,59,0.00377041151644409,52,0.00374904544631538,59,0.00363465521627509,52,0.0228003606276455,59,0.0226752769436339,52,0.0226992997600734,59,0.0226099176147736
,51,0.289382340710265,60,0.297431552177293,51,0.310220110732329,60,0.317381300616265,51,0.264085370751074,60,0.269494759822761,51,0.279763852585028,60,0.286697795428587,51,0.268299439777914,60,0.27571810498108,51,0.280994355743906,60,0.288870146444708,51,0.328475074171054,60,0.339031323057794,51,0.342381405190083,60,0.353084675671825,51,0.0218873259891217,60,0.0217074088750939,51,0.0216899869275662,60,0.0215481844470036,51,0.0043124672470173,60,0.00421630291661271,51,0.00428846089024673,60,0.00424809640265319,51,0.00391778483897034,60,0.00375315077615743,51,0.00372184882265949,60,0.00361054921398963,51,0.0228148912684161,60,0.0226685725349461,51,0.0226492832392509,60,0.022599099875079
,50,0.288460883423385,61,0.298422468437899,50,0.309326440499831,61,0.318272180705092,50,0.263139354346966,61,0.270404707775844,50,0.278878582973393,61,0.287601396477903,50,0.267330519151809,61,0.276826634554403,50,0.280032773103274,61,0.289845806282234,50,0.327238412843893,61,0.34052139432891,50,0.341311804178111,61,0.354585419985233,50,0.0218982367690299,61,0.0216888729315894,50,0.0217118056217468,61,0.0215173536812202,50,0.0042982158881781,61,0.00423563730402184,50,0.00430959392382181,61,0.0042468183597631,50,0.00391433583452988,61,0.0037296872662149,50,0.00374897944747464,61,0.00359231425176214,50,0.022789060267248,61,0.0226521328489719,50,0.0226821803586528,61,0.0225749094454443
,49,0.287525367552718,62,0.29935695786952,49,0.30846528686521,62,0.319195682332792,49,0.26220818961984,62,0.271336867527862,49,0.277971015856358,62,0.288576385782803,49,0.266345216036653,62,0.277898999015894,49,0.27903469282025,62,0.290899926377376,49,0.326011946595495,62,0.34212340067348,49,0.339967431312276,62,0.356148497505348,49,0.0218461605514538,62,0.0217146454965477,49,0.0217234076079114,62,0.0215629407457374,49,0.00430253301131167,62,0.0042564548834827,49,0.00432864898270546,62,0.00423804511352392,49,0.0038542774770272,62,0.00376050544528487,49,0.00375764701835001,62,0.00360524642764932,49,0.0227503276768478,62,0.0226741902414619,49,0.0227095284193942,62,0.0225944386802303
,48,0.286637404188982,63,0.300279531554061,48,0.307605317712709,63,0.320143440027789,48,0.261295697908,63,0.272281039072727,48,0.277074833963961,63,0.289526399584357,48,0.265373880565407,63,0.279068759429936,48,0.278093740697299,63,0.291969791682188,48,0.324764080527869,63,0.343675513141049,48,0.338690352196664,63,0.357775265142199,48,0.0218452535119611,63,0.0217101133817187,48,0.021706434619653,63,0.0215624357641206,48,0.00430417461303983,63,0.00424201622499359,48,0.00433553703824676,63,0.00424589478629911,48,0.00385421115113274,63,0.00377310451646876,48,0.00374214192036384,63,0.00361169989102855,48,0.0227660615521425,63,0.0226727156830813,48,0.0226770010948029,63,0.0225912508782032
,47,0.285730102148281,64,0.301194349089608,47,0.306689389006401,64,0.321040558539297,47,0.260379226219627,64,0.273251584968775,47,0.276232553528577,64,0.290450266197188,47,0.264395145271211,64,0.280266451248933,47,0.277218271493731,64,0.293027490092244,47,0.323523143199175,64,0.345422137125586,47,0.33738719817269,64,0.359441763629078,47,0.0218582618313411,64,0.02168760362476,47,0.0216830993252128,64,0.021568838742359,47,0.00431198091187129,64,0.00426683798974472,47,0.00433292458600816,64,0.00422859739827045,47,0.003876825905089,64,0.00377224362919844,47,0.00373889328898727,64,0.00363183684744642,47,0.0227628270147056,64,0.0226658603175811,47,0.0226757482351448,64,0.0225874931696204
,46,0.284879690697131,65,0.302216332465905,46,0.305819154924457,65,0.321964212891968,46,0.259512841688729,65,0.274280108687597,46,0.275339789568607,65,0.291345789180829,46,0.263490820148616,65,0.281339221173814,46,0.276324841024234,65,0.294079570556113,46,0.322316579013765,65,0.3471699292964,46,0.336150533973396,65,0.361287559389352,46,0.0218448142957511,65,0.021695352388723,46,0.0217064235272619,65,0.0216090515585387,46,0.00430777241370591,65,0.00429568726066054,46,0.00434957065292627,65,0.00422180863644248,46,0.00387198327414721,65,0.00377656207024438,46,0.00379052586507777,65,0.00364906567085216,46,0.0227456776975497,65,0.0226847617975403,46,0.0226918280685222,65,0.0226100323640552
,45,0.284143325248031,66,0.303233484938143,45,0.304963334648425,66,0.322872855349848,45,0.258667676218989,66,0.27532495725041,45,0.274519840200813,66,0.292266066687419,45,0.262616901810101,66,0.282547225144653,45,0.275421032434994,66,0.295152048533388,45,0.321122939945866,66,0.349114655560599,45,0.334934863488948,66,0.363113453617169,45,0.0218274422953203,66,0.0216998604610844,45,0.0217242905007343,66,0.0215867377655567,45,0.00429397834052259,66,0.00426416902988528,45,0.0043084426258286,66,0.0042332266805496,45,0.00384963977498961,66,0.00375970720408075,45,0.0037776889170546,66,0.00365828524930222,45,0.0227281394360923,66,0.022669260107511,45,0.022709997836733,66,0.0226054847961132
,44,0.283507413255412,67,0.304330016404059,44,0.304204846786384,67,0.323808295080319,44,0.257831262748296,67,0.276416049354438,44,0.27369704436028,67,0.293304252304381,44,0.261775533106027,67,0.28376481717297,44,0.274603649530118,67,0.296271612472009,44,0.320001938681836,67,0.35127737743174,44,0.333780269001345,67,0.365089136118165,44,0.0218274157155537,67,0.0217101801864118,44,0.0217134361394575,67,0.0215827311826816,44,0.00428504643804411,67,0.00426413386123092,44,0.00431394796771965,67,0.00424301259441607,44,0.00385165348479728,67,0.00376041705258303,44,0.0037594431715104,67,0.0036526658593519,44,0.0227352072563889,67,0.0226584556435137,44,0.0226995583469848,67,0.0226100088152659
,43,0.282794334917553,68,0.305436676461278,43,0.303317868277898,68,0.324768798740305,43,0.257028552501262,68,0.277549806263428,43,0.272904713409939,68,0.29439284052449,43,0.260966815173984,68,0.28502473679902,43,0.273731071848409,68,0.297449148145547,43,0.318777109427245,68,0.353177948529208,43,0.332684339416837,68,0.367064574339989,43,0.0218176945541904,68,0.0217265948441307,43,0.0216872085801783,68,0.021585933230174,43,0.00429074836710233,68,0.00428924548227002,43,0.00429982034635219,68,0.00424617402734301,43,0.00385742490236298,68,0.00379596829689853,43,0.00376306297493919,68,0.00364693507539049,43,0.02273257051613,68,0.0226851546585448,43,0.0226962432325057,68,0.0226022695735045
,42,0.281900633928815,69,0.30674440429356,42,0.3024959657392,69,0.32581193450756,42,0.256246133665001,69,0.278699393761924,42,0.272117023466297,69,0.295322510410854,42,0.260188088688251,69,0.286297296929793,42,0.272916789097738,69,0.298676179459183,42,0.317657203301678,69,0.355059301639271,42,0.331556113238919,69,0.36899187632994,42,0.0218078594715724,69,0.0217354148660546,42,0.0216834030758875,69,0.0215628324881973,42,0.00428580376258829,69,0.00429331841205033,42,0.0042873479534135,69,0.0042355436057197,42,0.00383622620658837,69,0.00380403220346628,42,0.00377828689421344,69,0.00363721238538545,42,0.0227360240208138,69,0.0226846898151513,42,0.0226911812561115,69,0.0225968882607602
,41,0.2810796599704,70,0.308153800842946,41,0.301735010621654,70,0.326864169494819,41,0.255502214804473,70,0.279900266202295,41,0.271353942848326,70,0.296355745768982,41,0.259462764438301,70,0.28762466475728,41,0.272171449353719,70,0.299984889473013,41,0.316595595393352,70,0.35706783507363,41,0.330465621210781,70,0.370937918587503,41,0.0218148229494989,70,0.0217421226892806,41,0.0217188918151251,70,0.0215615247398948,41,0.00429934778158117,70,0.0042976883147536,41,0.00431992250888122,70,0.00424970060906134,41,0.0038477687272309,70,0.00380021746832242,41,0.00376891413231387,70,0.00361169535389848,41,0.0227556109477694,70,0.0226768534734379,41,0.0227125686483334,70,0.0225893540708438
,40,0.280365709125209,71,0.30948631338583,40,0.300938946916292,71,0.327909112569755,40,0.254814982412226,71,0.281231686778002,40,0.270597959339906,71,0.297494119421672,40,0.258759269003925,71,0.289066856182917,40,0.271466398356707,71,0.301379581287585,40,0.315531566285879,71,0.358967797021096,40,0.329431291394623,71,0.372874268998966,40,0.0218224463668811,71,0.0217374325852095,40,0.0217245646269928,71,0.0215873570208988,40,0.00430183794437219,71,0.00431617245887589,40,0.00430683377610596,71,0.00426946976180476,40,0.00385746131460158,71,0.00380285467631966,40,0.00376297067883622,71,0.00362841347244313,40,0.0227519863645181,71,0.0226776530116979,40,0.0227107856926941,71,0.0226085531940045
,39,0.279664821961272,72,0.310939153388311,39,0.300113891166402,72,0.329120016724178,39,0.254114405995441,72,0.282599021559474,39,0.269849032831584,72,0.298667181750702,39,0.258056523892827,72,0.290589851614249,39,0.270759378868402,72,0.302891189758269,39,0.314541000202316,72,0.3610062828416,39,0.328381021287249,72,0.374624281960764,39,0.0218203566319901,72,0.0217183438992832,39,0.0217042406408402,72,0.0215979266799127,39,0.00427974368380363,72,0.00431149346751957,39,0.00429480092149378,72,0.0042798854496345,39,0.00383893536727298,72,0.00379216378127174,39,0.00374085735957233,72,0.00364075057403917,39,0.0227331086148377,72,0.0226781265465546,39,0.0226981389572517,72,0.022616262364928
,38,0.278984075524498,73,0.31232873000029,38,0.299350306685254,73,0.330539512573107,38,0.253455357201987,73,0.284013712166061,38,0.269108730303817,73,0.29991788706828,38,0.25742606959724,73,0.292192423587735,38,0.270076147451381,73,0.304504928327052,38,0.313605613389102,73,0.363153285004622,38,0.327453700729283,73,0.376467124307571,38,0.0218026282252808,73,0.021703941555124,38,0.0216876552345825,73,0.0215930917169001,38,0.00427381596666742,73,0.00429669103696175,38,0.00428341318146832,73,0.00427959709397462,38,0.00383001521468663,73,0.00379116243053215,38,0.00373232818954737,73,0.00364811654251186,38,0.0227209075389028,73,0.0226799852772347,38,0.0226905369349712,73,0.0226148735875005
