CSV Report,2023_05_08_DNA_Schmelzkurve_Abkuhlung_Na_PL.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00
Averaging Time (s),2
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),20.0
Return (°C),20.0

Number of stages,2
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,No,0.5,40.0,80.0,10.00
Stage 2,Yes,0.2,1.0,20.0,0.00

SAMPLES
Name,100_mM_Na(I)_260.00nm_80.0-20.0C,,30_mM_Na(I)_260.00nm_80.0-20.0C,,10_mM_Na(I)_260.00nm_80.0-20.0C,,0_mM_Na(I)_260.00nm_80.0-20.0C,
Collection Time,2023-05-08 15:19:48 (+02:00),,2023-05-08 15:19:48 (+02:00),,2023-05-08 15:19:48 (+02:00),,2023-05-08 15:19:48 (+02:00),
Cell Number,Cell 4,,Cell 5,,Cell 6,,Cell 7,
Module Serial Number,MY2226ZC01,,MY2226ZC01,,MY2226ZC01,,MY2226ZC01,
Instrument Serial Number,MY2228ZA03,,MY2228ZA03,,MY2228ZA03,,MY2228ZA03,
Instrument Name,MY2228ZA03,,MY2228ZA03,,MY2228ZA03,,MY2228ZA03,
,Temperature (°C),Abs,Temperature (°C),Abs,Temperature (°C),Abs,Temperature (°C),Abs
,80,0.276598780599456,80,0.274341731410199,80,0.270695299446803,80,0.321498597136287
,79.8000030517578,0.276868801491031,79.8000030517578,0.274622304286008,79.8000030517578,0.271147020219665,79.8000030517578,0.321965494334066
,79.5999984741211,0.277342455281331,79.5999984741211,0.274689685965126,79.5999984741211,0.271232920055424,79.5999984741211,0.322064465633728
,79.4000015258789,0.277544950302475,79.4000015258789,0.274951004739253,79.4000015258789,0.271570711748886,79.4000015258789,0.322163876429831
,79.1999969482422,0.277717520979134,79.1999969482422,0.275189339353706,79.1999969482422,0.271952161598247,79.1999969482422,0.322191437245049
,79,0.27722969977886,79,0.275314744100104,79,0.271936407643482,79,0.322241564496705
,78.8000030517578,0.277039668067301,78.8000030517578,0.275191888430472,78.8000030517578,0.27162940855602,78.8000030517578,0.322287715648344
,78.5999984741211,0.276947259388596,78.5999984741211,0.275266026544921,78.5999984741211,0.271497165596388,78.5999984741211,0.322342695677172
,78.4000015258789,0.277049756459064,78.4000015258789,0.275257407791699,78.4000015258789,0.271344400792888,78.4000015258789,0.322346871258549
,78.1999969482422,0.277094332575362,78.1999969482422,0.275091068684684,78.1999969482422,0.27133241095134,78.1999969482422,0.322345028852633
,78,0.277162570939615,78,0.274968312686049,78,0.271187763416874,78,0.322316348682387
,77.8000030517578,0.277164011076464,77.8000030517578,0.274986576919339,77.8000030517578,0.271412104217098,77.8000030517578,0.322248707594751
,77.5999984741211,0.277234027792369,77.5999984741211,0.27550340550115,77.5999984741211,0.271687455020662,77.5999984741211,0.322158974121908
,77.4000015258789,0.277145388117823,77.4000015258789,0.275356362054675,77.4000015258789,0.27159460776522,77.4000015258789,0.322084812876234
,77.1999969482422,0.277124505641455,77.1999969482422,0.27513488377847,77.1999969482422,0.271307810256342,77.1999969482422,0.322081710779951
,77,0.277143767887709,77,0.275013856365556,77,0.271229316071236,77,0.322022871163021
,76.8000030517578,0.277070468857813,76.8000030517578,0.275320332528582,76.8000030517578,0.271325680295501,76.8000030517578,0.321913720829914
,76.5999984741211,0.277063215534193,76.5999984741211,0.275304297266062,76.5999984741211,0.271609867633153,76.5999984741211,0.321771309390018
,76.4000015258789,0.277070963883577,76.4000015258789,0.275208921202096,76.4000015258789,0.271580627388986,76.4000015258789,0.32170509726254
,76.1999969482422,0.277030452041076,76.1999969482422,0.275219357191834,76.1999969482422,0.2713318691488,76.1999969482422,0.321570395816292
,76,0.277020140901618,76,0.275330318917424,76,0.271315805045908,76,0.3216129619109
,75.8000030517578,0.277032117908273,75.8000030517578,0.275290081580044,75.8000030517578,0.271365648392278,75.8000030517578,0.321658844641987
,75.5999984741211,0.277085207782454,75.5999984741211,0.275293518882697,75.5999984741211,0.271426756735388,75.5999984741211,0.321710562313666
,75.4000015258789,0.277090860027702,75.4000015258789,0.275445060790812,75.4000015258789,0.271478550337309,75.4000015258789,0.321663310314513
,75.1999969482422,0.277051648443163,75.1999969482422,0.27544760180872,75.1999969482422,0.271436552521338,75.1999969482422,0.321819503147771
,75,0.277088320527402,75,0.275881027098578,75,0.271428246362096,75,0.321752337859444
,74.8000030517578,0.277104058384244,74.8000030517578,0.275631516760125,74.8000030517578,0.271412387798231,74.8000030517578,0.321795933241884
,74.5999984741211,0.277133063597021,74.5999984741211,0.27548221572276,74.5999984741211,0.271402223360985,74.5999984741211,0.32176153252493
,74.4000015258789,0.277124493043603,74.4000015258789,0.275516167968534,74.4000015258789,0.271539759607952,74.4000015258789,0.321936601807135
,74.1999969482422,0.277169611245504,74.1999969482422,0.275505964487706,74.1999969482422,0.271563736743406,74.1999969482422,0.321959876936214
,74,0.277234898322689,74,0.275639581942525,74,0.271622073447107,74,0.321985247157189
,73.8000030517578,0.277401552610852,73.8000030517578,0.275608462484511,73.8000030517578,0.271701406352574,73.8000030517578,0.321996783091503
,73.5999984741211,0.277348172511047,73.5999984741211,0.275571691081637,73.5999984741211,0.271791940798243,73.5999984741211,0.32200463505729
,73.4000015258789,0.277338405169098,73.4000015258789,0.275540837697422,73.4000015258789,0.27182987450162,73.4000015258789,0.322061582011655
